rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1606295408117456429,,88755,,1606295408,227212462,"""spatial""",,-0.702088328934,-0.684641357819,0.136979552359,-0.13991036452,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.012504353188,0.0120236314833,0.0279325656593,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.78713202477,0.0693627521396,-9.1428565979,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408170207306,,88756,,1606295408,279908085,"""spatial""",,-0.702662470427,-0.684111470517,0.13647810068,-0.14010989725,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0161138679832,0.0118845654652,0.0328587591648,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.7776055336,0.106932215393,-9.14780139923,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408220440340,,88757,,1606295408,329974196,"""spatial""",,-0.703073909279,-0.683767550916,0.136056493571,-0.140134649633,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00893500633538,0.0134986005723,0.0182055290788,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.76799345016,0.172838687897,-9.15802574158,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408279467498,,88758,,1606295408,389878269,"""spatial""",,-0.703029095325,-0.683874489325,0.135793107872,-0.140093060737,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0112703656778,0.013490634039,-0.00755536509678,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.77086925507,0.185685545206,-9.12271118164,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408362122135,,88759,,1606295408,426099980,"""spatial""",,-0.702739489841,-0.684280251523,0.135316306995,-0.140026146194,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0169786028564,0.0176968816668,-0.0196108967066,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.73220705986,0.132869064808,-9.14900493622,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408404360078,,88760,,1606295408,479534678,"""spatial""",,-0.702438681198,-0.684673193177,0.13497412694,-0.139944392174,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0124672008678,0.0148268397897,-0.0162474643439,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.73656010628,0.105508334935,-9.18067455292,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408429326709,,88761,,1606295408,534159088,"""spatial""",,-0.702254040464,-0.684919958366,0.134693939795,-0.139933639623,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0130357015878,0.010197352618,-0.0103894779459,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.74719643593,0.104055166245,-9.17769432068,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408485543240,,88762,,1606295408,589699199,"""spatial""",,-0.702207915348,-0.685039756173,0.134384425522,-0.139876349873,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00919300038368,0.0153388893232,-0.00315111130476,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.73198223114,0.135511025786,-9.14476108551,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408515603247,,88763,,1606295408,626218635,"""spatial""",,-0.702171475447,-0.685156527968,0.134180766353,-0.139683133244,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00205100188032,0.011814692989,-0.00575665710494,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.67189311981,0.145700275898,-9.19278717041,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408588923959,,88764,,1606295408,695045420,"""spatial""",,-0.702014980905,-0.68535660235,0.134096766366,-0.139568642647,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00485486444086,0.00856115482748,-0.0123159494251,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.68438911438,0.0962503328919,-9.18524646759,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408619586318,,88765,,1606295408,729523093,"""spatial""",,-0.701795181139,-0.685608770896,0.134034928708,-0.139495252142,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00338275404647,0.00542217632756,-0.0114135816693,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.68031144142,0.0697897449136,-9.19808197021,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408679961071,,88766,,1606295408,785262979,"""spatial""",,-0.701884781388,-0.685455950375,0.134218079978,-0.139618803488,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.000727161183022,-0.00816478114575,0.00855448562652,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.69566702843,0.107848607004,-9.17189025879,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408724934908,,88767,,1606295408,834460689,"""spatial""",,-0.70211726077,-0.685168090034,0.134476140357,-0.139614804312,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00894776452333,-0.00686725694686,0.0128515632823,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.68933558464,0.0920660272241,-9.18864631653,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408780352711,,88768,,1606295408,890016737,"""spatial""",,-0.702222167569,-0.684898389057,0.135040716326,-0.139865474834,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00629221461713,-0.0227708239108,0.00708224298432,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.71442508698,0.11129386723,-9.17562103271,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408816027025,,88769,,1606295408,926556336,"""spatial""",,-0.702245784292,-0.684688061795,0.135544717231,-0.140288662449,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00140200403985,-0.018845628947,0.00389595399611,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.78597903252,0.119801655412,-9.06901454926,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408899809954,,88770,,1606295408,985455321,"""spatial""",,-0.702243609119,-0.68466360016,0.135573723153,-0.140390627859,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00326000386849,-0.00243065040559,-0.000621492799837,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.7425699234,0.12219517678,-9.17435836792,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409008764992,,88771,,1606295409,34707469,"""spatial""",,-0.702148587732,-0.684678289653,0.135767565894,-0.140607042542,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00478891795501,-0.00930478423834,-0.00380921387114,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.77793598175,0.105850547552,-9.16494560242,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409046676241,,88772,,1606295409,94331792,"""spatial""",,-0.702018136651,-0.684760271859,0.135807319098,-0.140820022915,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00858470890671,-0.0018108333461,-0.00518586020917,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.78137087822,0.110175922513,-9.09588527679,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409108970674,,88773,,1606295409,126987378,"""spatial""",,-0.7018765048,-0.68488437062,0.135815927262,-0.140914316281,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00629477621987,-0.00102556671482,-0.00963713228703,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.76064944267,0.178516104817,-9.12937164307,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409157487177,,88774,,1606295409,184771013,"""spatial""",,-0.701576421873,-0.685177878639,0.135790987358,-0.141005932499,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0089595047757,0.00228252401575,-0.0171040073037,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.78731513023,0.0964268371463,-9.13022327423,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409179749840,,88775,,1606295409,229867999,"""spatial""",,-0.701374301393,-0.685371401163,0.135872745988,-0.140992072442,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.000741962401662,-0.000409168424085,-0.0117795262486,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.75881505013,0.0702860504389,-9.13394355774,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409191995799,,88776,,1606295409,289278809,"""spatial""",,-0.70118886382,-0.6855131746,0.135986317422,-0.141115956353,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00600519310683,-0.0045300940983,-0.00867710355669,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.78107142448,0.0602419599891,-9.14845561981,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409215619220,,88777,,1606295409,325788846,"""spatial""",,-0.701021614589,-0.685609364245,0.136121819375,-0.141348459608,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0072706732899,-0.00878370087594,-0.00631226645783,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.76685142517,0.142950236797,-9.15743541718,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409270583516,,88778,,1606295409,379716669,"""spatial""",,-0.700921820071,-0.685645348434,0.136198820515,-0.141594640502,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00713086919859,-0.00444599799812,-0.00352135766298,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.78073453903,0.116928130388,-9.12930202484,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409318829079,,88779,,1606295409,428490417,"""spatial""",,-0.700881026532,-0.685651244383,0.136235104342,-0.141733413611,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00659944396466,-0.00214816397056,-0.000624104053713,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.77413630486,0.123503349721,-9.14682197571,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409381845328,,88780,,1606295409,489499814,"""spatial""",,-0.700873914251,-0.685647061308,0.136080524519,-0.141936546604,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0125738456845,0.00294637074694,0.00229651876725,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.80227732658,0.0856210067868,-9.10378646851,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409417097364,,88781,,1606295409,526106313,"""spatial""",,-0.701117134494,-0.685414967833,0.135862162026,-0.142065726365,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0100380368531,0.00416877306998,0.0175383295864,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.79138326645,0.0549888238311,-9.1214761734,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409470500421,,88782,,1606295409,580137198,"""spatial""",,-0.701571322104,-0.684905736438,0.135721030669,-0.142413798748,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0100512253121,-0.00404422404245,0.0297246631235,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.79779696465,0.150606408715,-9.15093612671,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409518966491,,88783,,1606295409,628780372,"""spatial""",,-0.701949745486,-0.684468981818,0.135609396839,-0.142754711434,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0113091757521,-0.00390739412978,0.0210837628692,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.77856874466,0.246657282114,-9.15711021423,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409590810628,,88784,,1606295409,685015369,"""spatial""",,-0.702114722739,-0.684231933454,0.135558088977,-0.143128168732,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.011743215844,-0.00642497558147,0.0127221532166,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.81809782982,0.23346632719,-9.11409759521,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409629627604,,88785,,1606295409,739361567,"""spatial""",,-0.702307829063,-0.684008565694,0.135459847637,-0.143341091647,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00734018487856,0.00129567575641,0.0126376505941,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.82867836952,0.199071288109,-9.10925006866,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409667660123,,88786,,1606295409,775986166,"""spatial""",,-0.702591560988,-0.68371598293,0.135352230598,-0.143448582245,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00462997984141,0.00201677670702,0.0174873117357,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.83739709854,0.175868317485,-9.12555217743,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409727540731,,88787,,1606295409,827912626,"""spatial""",,-0.703003183574,-0.683270052809,0.135323810122,-0.143583191706,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00189461605623,0.00176997925155,0.0255093686283,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.85889840126,0.194236427546,-9.10793304443,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409777121017,,88788,,1606295409,880210449,"""spatial""",,-0.703500376775,-0.682731724284,0.135382076165,-0.143653515699,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00449528964236,-0.00596973858774,0.0277512930334,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.75988841057,0.189868912101,-9.18116378784,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409834036958,,88789,,1606295409,934930485,"""spatial""",,-0.704012914722,-0.682060292719,0.135822625977,-0.143915954246,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00790906883776,-0.0211710054427,0.0319928340614,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.76250815392,0.20771369338,-9.13486289978,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409875737932,,88790,,1606295409,976148646,"""spatial""",,-0.704340809959,-0.681557319472,0.136154187332,-0.144380631153,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00430202949792,-0.0176213495433,0.0186585113406,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.85707736015,0.281737565994,-9.08440971375,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409927198649,,88791,,1606295410,28181106,"""spatial""",,-0.704254237698,-0.681528325075,0.136306898864,-0.144795110835,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0107996501029,-0.0111340796575,-0.00347519339994,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.89331698418,0.283482313156,-9.06914234161,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409977052940,,88792,,1606295410,84451479,"""spatial""",,-0.704031189991,-0.681682926301,0.13630513594,-0.145153583611,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.013790667057,-0.00873139873147,-0.00979375466704,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.85733032227,0.249163240194,-9.12726211548,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410032963696,,88793,,1606295410,135167540,"""spatial""",,-0.703920403048,-0.681702085994,0.136582290323,-0.14533966524,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00286369235255,-0.00947728008032,-0.00401888927445,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.90301179886,0.196993336082,-9.08872699738,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410122329016,,88794,,1606295410,194634675,"""spatial""",,-0.703962551214,-0.681591491347,0.136887181613,-0.145367586539,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00539846438915,-0.0044658659026,0.00313554075547,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.87134957314,0.174327626824,-9.04657077789,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410137449488,,88795,,1606295410,227295624,"""spatial""",,-0.704029166942,-0.681526561493,0.13699861821,-0.14524401165,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00285755237564,0.00355178769678,0.00047206657473,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.82428812981,0.197017863393,-9.08283233643,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410174791368,,88796,,1606295410,279634797,"""spatial""",,-0.703959404688,-0.681625910834,0.136927381804,-0.145183602375,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00413822429255,0.00692681688815,-0.00569914886728,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.85547494888,0.219677150249,-9.1205072403,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410239765991,,88797,,1606295410,334301945,"""spatial""",,-0.703765292109,-0.681837135034,0.136962739059,-0.145099460143,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.000429437408457,0.00379774696194,-0.0143379680812,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.8273088932,0.224077090621,-9.11466121674,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410289398492,,88798,,1606295410,389793380,"""spatial""",,-0.703593529213,-0.682000637147,0.137182300103,-0.14495652207,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00565621675923,-0.000708139152266,-0.0113880606368,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.80984139442,0.169306144118,-9.11511993408,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410351311563,,88799,,1606295410,426456004,"""spatial""",,-0.703542061984,-0.681992171558,0.137532491023,-0.14491404529,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00908232480288,-0.0079507920891,-0.000732164015062,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.8047542572,0.12875944376,-9.18625640869,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410380901824,,88800,,1606295410,479876589,"""spatial""",,-0.703675658933,-0.681737275979,0.137958105375,-0.145060384746,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00569814210758,-0.0154846142977,0.00816199555993,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.79452228546,0.171320647001,-9.15666675568,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410436531207,,88801,,1606295410,534478887,"""spatial""",,-0.703663334272,-0.681571572351,0.138438177077,-0.145441099204,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.000864129688125,-0.0228155869991,0.00129388098139,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.82331180573,0.223335787654,-9.07573318481,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410486326663,,88802,,1606295410,589945147,"""spatial""",,-0.703510798242,-0.681547681674,0.139042126599,-0.145714562775,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00530649581924,-0.0226809959859,-0.00777076557279,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.89704656601,0.207905888557,-9.08927059174,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410534996579,,88803,,1606295410,626544696,"""spatial""",,-0.703177163789,-0.681701939139,0.139622668157,-0.146047785966,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00341832288541,-0.0251527503133,-0.0171625744551,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.85708856583,0.225288122892,-9.14310646057,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410587775831,,88804,,1606295410,695115168,"""spatial""",,-0.702688452642,-0.681947968733,0.140640698941,-0.146274562353,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.015566769056,-0.0330923460424,-0.0291482061148,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.87360501289,0.19589728117,-9.07539367676,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410631956590,,88805,,1606295410,729702105,"""spatial""",,-0.701913038874,-0.68255167624,0.1415198147,-0.146333530075,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0110973967239,-0.0211543925107,-0.0465808287263,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.90620660782,0.0972590819001,-9.04790878296,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410677414525,,88806,,1606295410,785496152,"""spatial""",,-0.70103667155,-0.683297051158,0.142265146484,-0.146333438866,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00725199049339,-0.0199867747724,-0.0506890527904,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.89636445045,0.0693803951144,-9.07497119904,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410739303102,,88807,,1606295410,834757488,"""spatial""",,-0.699982816604,-0.684233316398,0.142858713228,-0.146425074511,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00347621412948,-0.0148500883952,-0.0598208867013,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.96065950394,0.00166003871709,-9.03535556793,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295410784553057,,88808,,1606295410,894306698,"""spatial""",,-0.698885531964,-0.685260215801,0.143196527134,-0.146534501889,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00937249884009,-0.00916022248566,-0.0603834353387,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.94718503952,0.0392479784787,-9.07126235962,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
