rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1606295490516835524,,90403,,1606295490,630541294,"""spatial""",,4.71651245117e-05,-2.50008880615e-05,2.98724273682e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490565234690,,90404,,1606295490,679819930,"""spatial""",,4.68792572021e-05,-2.51395095825e-05,3.0452166748e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490620487432,,90405,,1606295490,733889940,"""spatial""",,4.65161743164e-05,-2.52847808838e-05,3.09139556885e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490684349278,,90406,,1606295490,793064363,"""spatial""",,4.63408325195e-05,-2.53076309204e-05,3.11838226318e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490724765546,,90407,,1606295490,838740949,"""spatial""",,4.62359619141e-05,-2.53659179687e-05,3.13607543945e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490795423348,,90408,,1606295490,898323471,"""spatial""",,4.62049133301e-05,-2.54540985107e-05,3.13656951904e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490816766051,,90409,,1606295490,930898045,"""spatial""",,4.62179016113e-05,-2.53687057495e-05,3.13378051758e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490879717953,,90410,,1606295490,993304755,"""spatial""",,4.63782623291e-05,-2.5328503418e-05,3.11512145996e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490916730164,,90411,,1606295491,29871166,"""spatial""",,4.65057403564e-05,-2.52524291992e-05,3.09484191895e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295490996703028,,90412,,1606295491,98447364,"""spatial""",,4.65599029541e-05,-2.51818634033e-05,3.09240142822e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491016664687,,90413,,1606295491,131188525,"""spatial""",,4.67024932861e-05,-2.51314575195e-05,3.07635986328e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491076929029,,90414,,1606295491,189014798,"""spatial""",,4.67121582031e-05,-2.50365280151e-05,3.06198669434e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491123553801,,90415,,1606295491,238103533,"""spatial""",,4.69162261963e-05,-2.493230896e-05,3.0550769043e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491181110473,,90416,,1606295491,293582394,"""spatial""",,4.70093811035e-05,-2.46905456543e-05,3.05846069336e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491216574663,,90417,,1606295491,330172680,"""spatial""",,4.70829956055e-05,-2.46136932373e-05,3.05498565674e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491269602931,,90418,,1606295491,384047678,"""spatial""",,4.71893676758e-05,-2.44723373413e-05,3.04209716797e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491320733482,,90419,,1606295491,433306351,"""spatial""",,4.73080291748e-05,-2.43550827026e-05,3.03357452393e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491379180480,,90420,,1606295491,493777511,"""spatial""",,4.73831756592e-05,-2.43867904663e-05,3.02589599609e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491417838115,,90421,,1606295491,530290897,"""spatial""",,4.73920257568e-05,-2.43107589722e-05,3.02055877686e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491470725170,,90422,,1606295491,584188870,"""spatial""",,4.73924133301e-05,-2.42456863403e-05,3.02259521484e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491519686918,,90423,,1606295491,633578381,"""spatial""",,4.74088012695e-05,-2.42583297729e-05,3.01083068848e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491577667716,,90424,,1606295491,689347354,"""spatial""",,4.74318817139e-05,-2.43517181396e-05,3.01279907227e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491629704588,,90425,,1606295491,743693914,"""spatial""",,4.73675415039e-05,-2.44289276123e-05,3.01386169434e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491668649865,,90426,,1606295491,783293800,"""spatial""",,4.73891784668e-05,-2.43935348511e-05,3.0113192749e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491718061660,,90427,,1606295491,832099511,"""spatial""",,4.74003387451e-05,-2.44032821655e-05,3.01254669189e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295491779631021,,90428,,1606295491,888648359,"""spatial""",,4.73098083496e-05,-2.4473538208e-05,3.02308776855e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
