rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,temperature,variance
1606295422560833814,,88973,,1606295419,130233109,"""spatial""",20.6552963257,0.0
1606295422560840948,,88974,,1606295419,186162782,"""spatial""",20.6488838196,0.0
1606295422560848584,,88975,,1606295419,235153080,"""spatial""",20.6569519043,0.0
1606295422560867361,,88976,,1606295419,294635103,"""spatial""",20.6521778107,0.0
1606295422560873584,,88977,,1606295419,327326139,"""spatial""",20.6565303802,0.0
1606295422560879836,,88978,,1606295419,385078112,"""spatial""",20.6562919617,0.0
1606295422560884990,,88979,,1606295419,430335773,"""spatial""",20.6499385834,0.0
1606295422560895324,,88980,,1606295419,494808958,"""spatial""",20.6491184235,0.0
1606295422560903481,,88981,,1606295419,527450681,"""spatial""",20.6542949677,0.0
1606295422560922135,,88982,,1606295419,585382279,"""spatial""",20.6542949677,0.0
1606295422560931041,,88983,,1606295419,630716627,"""spatial""",20.6558837891,0.0
1606295422560937500,,88984,,1606295419,689913438,"""spatial""",20.6511878967,0.0
1606295422560943461,,88985,,1606295419,726333711,"""spatial""",20.6538238525,0.0
1606295422750737829,,88986,,1606295419,780473322,"""spatial""",20.6512985229,0.0
1606295422750747889,,88987,,1606295419,829321657,"""spatial""",20.6521167755,0.0
1606295422750793115,,88988,,1606295419,885529443,"""spatial""",20.6440010071,0.0
1606295422750798485,,88989,,1606295419,939847678,"""spatial""",20.6464748383,0.0
1606295422750803033,,88990,,1606295419,980722289,"""spatial""",20.6572360992,0.0
1606295422750808612,,88991,,1606295420,29884162,"""spatial""",20.6556453705,0.0
1606295422750816093,,88992,,1606295420,85903460,"""spatial""",20.653175354,0.0
1606295422750823236,,88993,,1606295420,140130833,"""spatial""",20.6496887207,0.0
1606295422750828476,,88994,,1606295420,176747094,"""spatial""",20.6541194916,0.0
1606295422750835215,,88995,,1606295420,228507567,"""spatial""",20.6497039795,0.0
1606295422750840039,,88996,,1606295420,284918003,"""spatial""",20.6475849152,0.0
1606295422750849606,,88997,,1606295420,335606026,"""spatial""",20.6499996185,0.0
1606295422750861458,,88998,,1606295420,395127073,"""spatial""",20.6522941589,0.0
1606295422750868253,,88999,,1606295420,427742922,"""spatial""",20.6567649841,0.0
1606295422750894560,,89000,,1606295420,485201482,"""spatial""",20.6483516693,0.0
1606295422750899629,,89001,,1606295420,536009005,"""spatial""",20.6457061768,0.0
1606295422750910641,,89002,,1606295420,595285803,"""spatial""",20.6514873505,0.0
1606295422750917749,,89003,,1606295420,627889802,"""spatial""",20.6637649536,0.0
1606295422750922820,,89004,,1606295420,680267087,"""spatial""",20.6510009766,0.0
1606295422750928039,,89005,,1606295420,734874235,"""spatial""",20.6521167755,0.0
1606295422750933623,,89006,,1606295420,790320521,"""spatial""",20.657409668,0.0
1606295422750949579,,89007,,1606295420,826942519,"""spatial""",20.6527099609,0.0
1606295422750972231,,89008,,1606295420,895610942,"""spatial""",20.6667709351,0.0
1606295422750977296,,89009,,1606295420,930266353,"""spatial""",20.6545906067,0.0
1606295422750982110,,89010,,1606295420,990823301,"""spatial""",20.6504096985,0.0
1606295422750989055,,89011,,1606295421,27271062,"""spatial""",20.6425476074,0.0
1606295422750995672,,89012,,1606295421,76281622,"""spatial""",20.6556472778,0.0
1606295422751002407,,89013,,1606295421,130374395,"""spatial""",20.6559429169,0.0
1606295422751025332,,89014,,1606295421,189720943,"""spatial""",20.6532363892,0.0
1606295422751030484,,89015,,1606295421,235415929,"""spatial""",20.6504745483,0.0
1606295422751038750,,89016,,1606295421,294810164,"""spatial""",20.6467037201,0.0
1606295422751044033,,89017,,1606295421,327629413,"""spatial""",20.6522922516,0.0
1606295422751049487,,89018,,1606295421,385389923,"""spatial""",20.6537628174,0.0
1606295422751054538,,89019,,1606295421,430692021,"""spatial""",20.6470012665,0.0
1606295422808676341,,89020,,1606295421,495085106,"""spatial""",20.6495685577,0.0
1606295422808687380,,89021,,1606295421,527625955,"""spatial""",20.6547622681,0.0
1606295422808691907,,89022,,1606295421,585437940,"""spatial""",20.6465892792,0.0
1606295422808708076,,89023,,1606295421,634604439,"""spatial""",20.6548233032,0.0
1606295422808715248,,89024,,1606295421,690229261,"""spatial""",20.6494731903,0.0
1606295422808720116,,89025,,1606295421,726764098,"""spatial""",20.6577644348,0.0
1606295422808724786,,89026,,1606295421,780881320,"""spatial""",20.6502361298,0.0
1606295422808729523,,89027,,1606295421,829828594,"""spatial""",20.6570587158,0.0
1606295422808733802,,89028,,1606295421,885969241,"""spatial""",20.6487674713,0.0
1606295422808738402,,89029,,1606295421,940286589,"""spatial""",20.6604309082,0.0
1606295422808750020,,89030,,1606295421,984898763,"""spatial""",20.6500606537,0.0
1606295422808755442,,89031,,1606295422,30050786,"""spatial""",20.6457080841,0.0
1606295422808766702,,89032,,1606295422,86041959,"""spatial""",20.654706955,0.0
1606295422808786780,,89033,,1606295422,140429232,"""spatial""",20.6563549042,0.0
1606295422808850783,,89034,,1606295422,180102780,"""spatial""",20.6536483765,0.0
1606295422808856654,,89035,,1606295422,228791653,"""spatial""",20.645942688,0.0
1606295422808863243,,89036,,1606295422,285269251,"""spatial""",20.6464118958,0.0
1606295422808880808,,89037,,1606295422,336072837,"""spatial""",20.6544094086,0.0
1606295422808894150,,89038,,1606295422,395425285,"""spatial""",20.6466503143,0.0
1606295422808899030,,89039,,1606295422,427916296,"""spatial""",20.6510066986,0.0
1606295422867763256,,89040,,1606295422,485391169,"""spatial""",20.6539421082,0.0
1606295422867773749,,89041,,1606295422,536001154,"""spatial""",20.6439990997,0.0
1606295422867782974,,89042,,1606295422,595461139,"""spatial""",20.6453514099,0.0
1606295422867792887,,89043,,1606295422,627968888,"""spatial""",20.6554145813,0.0
1606295422867798399,,89044,,1606295422,680294924,"""spatial""",20.6511764526,0.0
1606295422867814918,,89045,,1606295422,735402397,"""spatial""",20.6469402313,0.0
1606295422867821106,,89046,,1606295422,791159682,"""spatial""",20.6407642365,0.0
1606295422867828505,,89047,,1606295422,827592843,"""spatial""",20.6472358704,0.0
1606295422867833728,,89048,,1606295422,876606566,"""spatial""",20.6507701874,0.0
1606295422960037119,,89049,,1606295422,930406877,"""spatial""",20.6523532867,0.0
1606295422960053333,,89050,,1606295422,994733812,"""spatial""",20.6456451416,0.0
1606295423039533621,,89051,,1606295423,27390910,"""spatial""",20.6561164856,0.0
1606295423039545795,,89052,,1606295423,76666884,"""spatial""",20.6412963867,0.0
1606295423102716908,,89053,,1606295423,130409694,"""spatial""",20.655292511,0.0
1606295423150320171,,89054,,1606295423,190016404,"""spatial""",20.6584720612,0.0
1606295423222126630,,89055,,1606295423,226560565,"""spatial""",20.6474704742,0.0
1606295423289276250,,89056,,1606295423,295135888,"""spatial""",20.6469993591,0.0
1606295423289291106,,89057,,1606295423,327748899,"""spatial""",20.6495094299,0.0
1606295423458849940,,89058,,1606295423,385497097,"""spatial""",20.6487674713,0.0
1606295423573448143,,89059,,1606295423,434767145,"""spatial""",20.6494731903,0.0
1606295423573459218,,89060,,1606295423,495278318,"""spatial""",20.6498832703,0.0
1606295423573473004,,89061,,1606295423,529862604,"""spatial""",20.6612377167,0.0
1606295423672949732,,89062,,1606295423,585729152,"""spatial""",20.646528244,0.0
1606295423672962134,,89063,,1606295423,634912387,"""spatial""",20.6502361298,0.0
1606295423672967158,,89064,,1606295423,690629860,"""spatial""",20.6506538391,0.0
1606295423740552104,,89065,,1606295423,727382096,"""spatial""",20.6487674713,0.0
1606295423740561435,,89066,,1606295423,784878269,"""spatial""",20.6471652985,0.0
1606295423787756107,,89067,,1606295423,830033555,"""spatial""",20.6529998779,0.0
1606295423849995455,,89068,,1606295423,885956578,"""spatial""",20.6457080841,0.0
1606295423895413918,,89069,,1606295423,940387951,"""spatial""",20.6511764526,0.0
1606295423947100727,,89070,,1606295423,984978911,"""spatial""",20.6450004578,0.0
1606295423987152271,,89071,,1606295424,30271672,"""spatial""",20.645652771,0.0
1606295424038827180,,89072,,1606295424,86292870,"""spatial""",20.6484661102,0.0
1606295424071530217,,89073,,1606295424,140801930,"""spatial""",20.6437644958,0.0
1606295424094394949,,89074,,1606295424,180469166,"""spatial""",20.6457061768,0.0
1606295424156107063,,89075,,1606295424,229161465,"""spatial""",20.6390628815,0.0
1606295424200171717,,89076,,1606295424,285445775,"""spatial""",20.6503543854,0.0
1606295424258297348,,89077,,1606295424,336235435,"""spatial""",20.6405887604,0.0
1606295424325798832,,89078,,1606295424,395614808,"""spatial""",20.6488838196,0.0
1606295424362834351,,89079,,1606295424,428268532,"""spatial""",20.6491184235,0.0
1606295424414337303,,89080,,1606295424,485656955,"""spatial""",20.6394729614,0.0
1606295424466142267,,89081,,1606295424,539984015,"""spatial""",20.6475906372,0.0
1606295424511529165,,89082,,1606295424,595962463,"""spatial""",20.6442966461,0.0
1606295424575462311,,89083,,1606295424,628694774,"""spatial""",20.6471805573,0.0
1606295424600615598,,89084,,1606295424,680818222,"""spatial""",20.644826889,0.0
1606295424678360899,,89085,,1606295424,735433783,"""spatial""",20.6464138031,0.0
1606295424723804861,,89086,,1606295424,794993305,"""spatial""",20.6597633362,0.0
1606295424772714511,,89087,,1606295424,827820629,"""spatial""",20.6492385864,0.0
1606295424801726478,,89088,,1606295424,876751640,"""spatial""",20.6578807831,0.0
1606295424867190082,,89089,,1606295424,930659800,"""spatial""",20.6520614624,0.0
1606295424909331570,,89090,,1606295424,995163073,"""spatial""",20.6429462433,0.0
1606295424954230597,,89091,,1606295425,27774997,"""spatial""",20.6508235931,0.0
1606295425001053663,,89092,,1606295425,80981395,"""spatial""",20.6455307007,0.0
1606295425067483935,,89093,,1606295425,130841843,"""spatial""",20.6433258057,0.0
1606295425097029860,,89094,,1606295425,190313253,"""spatial""",20.6400585175,0.0
1606295425138526942,,89095,,1606295425,226867776,"""spatial""",20.6464138031,0.0
1606295425206987524,,89096,,1606295425,295425211,"""spatial""",20.654176712,0.0
1606295425275623257,,89097,,1606295425,330052973,"""spatial""",20.6490039825,0.0
1606295425309751153,,89098,,1606295425,385817095,"""spatial""",20.6585273743,0.0
1606295425400926773,,89099,,1606295425,435057581,"""spatial""",20.6499996185,0.0
1606295425530115134,,89100,,1606295425,495746566,"""spatial""",20.6415901184,0.0
1606295425698050510,,89101,,1606295425,530490215,"""spatial""",20.6424713135,0.0
1606295425698059321,,89102,,1606295425,586028763,"""spatial""",20.6457862854,0.0
1606295425698063791,,89103,,1606295425,635256986,"""spatial""",20.6400585175,0.0
1606295425729402669,,89104,,1606295425,690726834,"""spatial""",20.6476516724,0.0
1606295425729413485,,89105,,1606295425,727563595,"""spatial""",20.6510009766,0.0
1606295425729419644,,89106,,1606295425,785273355,"""spatial""",20.6471786499,0.0
1606295425754922809,,89107,,1606295425,830729566,"""spatial""",20.6578826904,0.0
1606295425802589257,,89108,,1606295425,886193539,"""spatial""",20.6491794586,0.0
1606295425853313970,,89109,,1606295425,940829012,"""spatial""",20.6515312195,0.0
1606295425903223533,,89110,,1606295425,985669698,"""spatial""",20.6458835602,0.0
1606295425944194137,,89111,,1606295426,30651321,"""spatial""",20.6480674744,0.0
1606295426004672035,,89112,,1606295426,90114594,"""spatial""",20.6507110596,0.0
1606295426046824586,,89113,,1606295426,126531017,"""spatial""",20.6414718628,0.0
1606295426113564050,,89114,,1606295426,180608803,"""spatial""",20.6402339935,0.0
1606295426144302258,,89115,,1606295426,229400051,"""spatial""",20.6379413605,0.0
1606295426213065591,,89116,,1606295426,285634111,"""spatial""",20.646944046,0.0
1606295426248235027,,89117,,1606295426,339967384,"""spatial""",20.6365871429,0.0
1606295426319065427,,89118,,1606295426,396031219,"""spatial""",20.6431770325,0.0
1606295426357222933,,89119,,1606295426,428810981,"""spatial""",20.6405906677,0.0
1606295426409475446,,89120,,1606295426,485860628,"""spatial""",20.642906189,0.0
1606295426456743213,,89121,,1606295426,540253826,"""spatial""",20.6436500549,0.0
1606295426512282606,,89122,,1606295426,576888412,"""spatial""",20.6271190643,0.0
1606295426541023184,,89123,,1606295426,628772823,"""spatial""",20.6452350616,0.0
1606295426611840906,,89124,,1606295426,681069659,"""spatial""",20.6484127045,0.0
1606295426650398297,,89125,,1606295426,735790506,"""spatial""",20.6388263702,0.0
1606295426734710927,,89126,,1606295426,795294417,"""spatial""",20.6385879517,0.0
1606295426757363231,,89127,,1606295426,827869540,"""spatial""",20.6489982605,0.0
1606295426806727088,,89128,,1606295426,880322801,"""spatial""",20.6568832397,0.0
1606295426834693715,,89129,,1606295426,930905474,"""spatial""",20.6414718628,0.0
1606295426924179257,,89130,,1606295426,995347372,"""spatial""",20.6422462463,0.0
1606295426948219533,,89131,,1606295427,28088495,"""spatial""",20.637178421,0.0
1606295427013627374,,89132,,1606295427,80365168,"""spatial""",20.6429977417,0.0
1606295427042340469,,89133,,1606295427,135070141,"""spatial""",20.645116806,0.0
1606295427125960757,,89134,,1606295427,190657427,"""spatial""",20.6408863068,0.0
1606295427151517644,,89135,,1606295427,227176888,"""spatial""",20.6421165466,0.0
1606295427185642728,,89136,,1606295427,295794335,"""spatial""",20.6408863068,0.0
1606295427225454819,,89137,,1606295427,330487671,"""spatial""",20.6466503143,0.0
1606295427277246561,,89138,,1606295427,386061257,"""spatial""",20.6394119263,0.0
1606295427325695685,,89139,,1606295427,435645817,"""spatial""",20.6355857849,0.0
1606295427386101197,,89140,,1606295427,495834365,"""spatial""",20.6312961578,0.0
1606295427424595858,,89141,,1606295427,530437051,"""spatial""",20.6394729614,0.0
1606295427482901353,,89142,,1606295427,586311711,"""spatial""",20.6421775818,0.0
1606295427546273711,,89143,,1606295427,635516022,"""spatial""",20.645236969,0.0
1606295427614225211,,89144,,1606295427,694997395,"""spatial""",20.6424674988,0.0
1606295427657117166,,89145,,1606295427,727639806,"""spatial""",20.6380004883,0.0
1606295427725566184,,89146,,1606295427,785687104,"""spatial""",20.641002655,0.0
1606295427748544518,,89147,,1606295427,830902452,"""spatial""",20.647819519,0.0
1606295427781065695,,89148,,1606295427,890181825,"""spatial""",20.6479473114,0.0
1606295427822586719,,89149,,1606295427,926780911,"""spatial""",20.6340045929,0.0
1606295427876575918,,89150,,1606295427,985605134,"""spatial""",20.6330013275,0.0
1606295427940579339,,89151,,1606295428,30864807,"""spatial""",20.6351165771,0.0
1606295427980031870,,89152,,1606295428,90368292,"""spatial""",20.6427631378,0.0
1606295428027327011,,89153,,1606295428,126943941,"""spatial""",20.6452407837,0.0
1606295428071989852,,89154,,1606295428,180852951,"""spatial""",20.6337661743,0.0
1606295428129537975,,89155,,1606295428,229754887,"""spatial""",20.642824173,0.0
1606295428179087684,,89156,,1606295428,286163485,"""spatial""",20.6480617523,0.0
1606295428234006134,,89157,,1606295428,340375183,"""spatial""",20.6406230927,0.0
1606295428266927597,,89158,,1606295428,376801919,"""spatial""",20.6434707642,0.0
1606295428320814030,,89159,,1606295428,428787204,"""spatial""",20.6376495361,0.0
1606295428375216894,,89160,,1606295428,486049040,"""spatial""",20.6380615234,0.0
1606295428438943985,,89161,,1606295428,540503175,"""spatial""",20.6355266571,0.0
1606295428472695680,,89162,,1606295428,577049624,"""spatial""",20.6420021057,0.0
1606295428525571647,,89163,,1606295428,628896884,"""spatial""",20.64494133,0.0
1606295428578296174,,89164,,1606295428,685422820,"""spatial""",20.6408863068,0.0
1606295428644881901,,89165,,1606295428,736274880,"""spatial""",20.6352310181,0.0
1606295428687829622,,89166,,1606295428,795712253,"""spatial""",20.6502304077,0.0
1606295428724132216,,89167,,1606295428,828134464,"""spatial""",20.6411762238,0.0
1606295428770492700,,89168,,1606295428,880502762,"""spatial""",20.6326465607,0.0
1606295428824334193,,89169,,1606295428,935155185,"""spatial""",20.634885788,0.0
1606295428884895572,,89170,,1606295428,995701608,"""spatial""",20.644115448,0.0
1606295428919309260,,89171,,1606295429,28340494,"""spatial""",20.6353569031,0.0
1606295428970250999,,89172,,1606295429,80657429,"""spatial""",20.6460056305,0.0
1606295429026566897,,89173,,1606295429,135432690,"""spatial""",20.6340007782,0.0
1606295429080921853,,89174,,1606295429,191002738,"""spatial""",20.6413516998,0.0
1606295429117302428,,89175,,1606295429,227438049,"""spatial""",20.6447086334,0.0
1606295429185067912,,89176,,1606295429,296015184,"""spatial""",20.6362934113,0.0
1606295429225604990,,89177,,1606295429,330546795,"""spatial""",20.6386489868,0.0
1606295429275359653,,89178,,1606295429,386383543,"""spatial""",20.6395282745,0.0
1606295429329277557,,89179,,1606295429,435662553,"""spatial""",20.6461162567,0.0
1606295429380650731,,89180,,1606295429,476824664,"""spatial""",20.6359424591,0.0
1606295429421051660,,89181,,1606295429,530738462,"""spatial""",20.6310653687,0.0
1606295429524759295,,89182,,1606295429,590159973,"""spatial""",20.633939743,0.0
1606295429593954620,,89183,,1606295429,636012583,"""spatial""",20.6380004883,0.0
1606295429748986967,,89184,,1606295429,695268194,"""spatial""",20.6360607147,0.0
1606295429881628270,,89185,,1606295429,727887242,"""spatial""",20.6280021667,0.0
1606295429881633619,,89186,,1606295429,785724815,"""spatial""",20.6388835907,0.0
1606295429881650211,,89187,,1606295429,830935538,"""spatial""",20.6341171265,0.0
1606295429936919500,,89188,,1606295429,890435036,"""spatial""",20.6348247528,0.0
1606295429936926097,,89189,,1606295429,926998447,"""spatial""",20.6399421692,0.0
1606295429936931473,,89190,,1606295429,985822382,"""spatial""",20.637178421,0.0
1606295430030280562,,89191,,1606295430,35150406,"""spatial""",20.6388816833,0.0
1606295430106693111,,89192,,1606295430,90820328,"""spatial""",20.6420612335,0.0
1606295430106699418,,89193,,1606295430,127171815,"""spatial""",20.6246013641,0.0
1606295430152515697,,89194,,1606295430,181095663,"""spatial""",20.6450004578,0.0
1606295430217980263,,89195,,1606295430,230309423,"""spatial""",20.6332931519,0.0
1606295430294336683,,89196,,1606295430,286164058,"""spatial""",20.6305885315,0.0
1606295430328863553,,89197,,1606295430,340594956,"""spatial""",20.6426467896,0.0
1606295430328871079,,89198,,1606295430,377126043,"""spatial""",20.6277046204,0.0
1606295430346961879,,89199,,1606295430,428951816,"""spatial""",20.6371192932,0.0
1606295430401797523,,89200,,1606295430,486414976,"""spatial""",20.6310577393,0.0
1606295430430987083,,89201,,1606295430,540909299,"""spatial""",20.6317672729,0.0
1606295430473971095,,89202,,1606295430,580471635,"""spatial""",20.6367092133,0.0
1606295430518180940,,89203,,1606295430,629179970,"""spatial""",20.6376247406,0.0
1606295430586744419,,89204,,1606295430,685600206,"""spatial""",20.6350002289,0.0
1606295430626502304,,89205,,1606295430,736297841,"""spatial""",20.6335868835,0.0
1606295430693712024,,89206,,1606295430,795716577,"""spatial""",20.6335906982,0.0
1606295430717724828,,89207,,1606295430,828422263,"""spatial""",20.634885788,0.0
1606295430771795841,,89208,,1606295430,880679923,"""spatial""",20.6290626526,0.0
1606295430825359928,,89209,,1606295430,935481534,"""spatial""",20.6460018158,0.0
1606295430917124469,,89210,,1606295430,996110594,"""spatial""",20.6390609741,0.0
1606295430933822328,,89211,,1606295431,29012743,"""spatial""",20.6347637177,0.0
1606295431007186395,,89212,,1606295431,80924941,"""spatial""",20.6207580566,0.0
1606295431043229030,,89213,,1606295431,135574289,"""spatial""",20.63164711,0.0
1606295431079647995,,89214,,1606295431,191061936,"""spatial""",20.6420021057,0.0
1606295431117230960,,89215,,1606295431,227792873,"""spatial""",20.6279392242,0.0
1606295431167203238,,89216,,1606295431,277034808,"""spatial""",20.6418819427,0.0
1606295431220378564,,89217,,1606295431,330893981,"""spatial""",20.63347435,0.0
1606295431279106868,,89218,,1606295431,390280466,"""spatial""",20.6376514435,0.0
1606295431324233256,,89219,,1606295431,435998927,"""spatial""",20.6374149323,0.0
1606295431367567094,,89220,,1606295431,477406526,"""spatial""",20.6367092133,0.0
1606295431420454360,,89221,,1606295431,530872511,"""spatial""",20.6433849335,0.0
1606295431486727568,,89222,,1606295431,590425034,"""spatial""",20.634180069,0.0
1606295431516531945,,89223,,1606295431,627204845,"""spatial""",20.6349430084,0.0
1606295431585442498,,89224,,1606295431,695654017,"""spatial""",20.6311740875,0.0
1606295431619871627,,89225,,1606295431,728250466,"""spatial""",20.6369438171,0.0
1606295431733991532,,89226,,1606295431,785988201,"""spatial""",20.6410007477,0.0
1606295431774204940,,89227,,1606295431,835235749,"""spatial""",20.6330013275,0.0
1606295431788185969,,89228,,1606295431,890840472,"""spatial""",20.6260604858,0.0
1606295431815868582,,89229,,1606295431,927479521,"""spatial""",20.6345310211,0.0
1606295431876643733,,89230,,1606295431,986386494,"""spatial""",20.6285591125,0.0
1606295431926052802,,89231,,1606295432,35410817,"""spatial""",20.6264743805,0.0
1606295431979456838,,89232,,1606295432,90805665,"""spatial""",20.6376457214,0.0
1606295432018459104,,89233,,1606295432,127531326,"""spatial""",20.6270027161,0.0
1606295432087306668,,89234,,1606295432,181417099,"""spatial""",20.6270580292,0.0
1606295432119648417,,89235,,1606295432,230530447,"""spatial""",20.6338253021,0.0
1606295432175336483,,89236,,1606295432,286457195,"""spatial""",20.6360015869,0.0
1606295432231777498,,89237,,1606295432,341000393,"""spatial""",20.6355323792,0.0
1606295432270979968,,89238,,1606295432,380739041,"""spatial""",20.6307086945,0.0
1606295432318225571,,89239,,1606295432,429320177,"""spatial""",20.6318016052,0.0
1606295432375707772,,89240,,1606295432,486576337,"""spatial""",20.6320018768,0.0
1606295432430029473,,89241,,1606295432,541007572,"""spatial""",20.6425876617,0.0
1606295432469415126,,89242,,1606295432,580759858,"""spatial""",20.6278858185,0.0
1606295432519673309,,89243,,1606295432,629423744,"""spatial""",20.6276512146,0.0
1606295432579368754,,89244,,1606295432,685864104,"""spatial""",20.6315860748,0.0
1606295432637994777,,89245,,1606295432,736765140,"""spatial""",20.636762619,0.0
1606295432687018614,,89246,,1606295432,796164975,"""spatial""",20.629650116,0.0
1606295432720890859,,89247,,1606295432,828882799,"""spatial""",20.643529892,0.0
1606295432771486880,,89248,,1606295432,881097485,"""spatial""",20.6263999939,0.0
1606295432827700142,,89249,,1606295432,935693282,"""spatial""",20.6356468201,0.0
1606295432890229493,,89250,,1606295432,996297205,"""spatial""",20.6390609741,0.0
1606295432943723928,,89251,,1606295433,29099354,"""spatial""",20.6323566437,0.0
1606295432993629204,,89252,,1606295433,81168202,"""spatial""",20.6329421997,0.0
1606295433028597067,,89253,,1606295433,135847812,"""spatial""",20.6321220398,0.0
1606295433085097919,,89254,,1606295433,195397223,"""spatial""",20.6297073364,0.0
1606295433117474634,,89255,,1606295433,227971684,"""spatial""",20.6262378693,0.0
1606295433166321489,,89256,,1606295433,277490482,"""spatial""",20.6304149628,0.0
1606295433221041256,,89257,,1606295433,331107505,"""spatial""",20.6349258423,0.0
1606295433279301365,,89258,,1606295433,390475315,"""spatial""",20.6277046204,0.0
1606295433317239684,,89259,,1606295433,427100664,"""spatial""",20.620885849,0.0
1606295433368572428,,89260,,1606295433,480329312,"""spatial""",20.6304702759,0.0
1606295433420424905,,89261,,1606295433,531172785,"""spatial""",20.6331233978,0.0
1606295433479843564,,89262,,1606295433,590666895,"""spatial""",20.6317672729,0.0
1606295433516596284,,89263,,1606295433,627287806,"""spatial""",20.6311798096,0.0
1606295433585209654,,89264,,1606295433,695965953,"""spatial""",20.63123703,0.0
1606295433620741256,,89265,,1606295433,730617677,"""spatial""",20.626001358,0.0
1606295433679240917,,89266,,1606295433,786252112,"""spatial""",20.640745163,0.0
1606295433725274112,,89267,,1606295433,835433098,"""spatial""",20.6332950592,0.0
1606295433781548209,,89268,,1606295433,891017471,"""spatial""",20.6380004883,0.0
1606295433817435796,,89269,,1606295433,927600807,"""spatial""",20.6235904694,0.0
1606295433880406618,,89270,,1606295433,986339355,"""spatial""",20.6281147003,0.0
1606295433925069029,,89271,,1606295434,35644715,"""spatial""",20.6300582886,0.0
1606295434001800757,,89272,,1606295434,91175138,"""spatial""",20.6342964172,0.0
1606295434015945830,,89273,,1606295434,127714624,"""spatial""",20.6277637482,0.0
1606295434075258325,,89274,,1606295434,185819372,"""spatial""",20.6325912476,0.0
1606295434120442829,,89275,,1606295434,230814758,"""spatial""",20.632516861,0.0
1606295434182696996,,89276,,1606295434,286716406,"""spatial""",20.621471405,0.0
1606295434242066770,,89277,,1606295434,341093754,"""spatial""",20.6325263977,0.0
1606295434281173221,,89278,,1606295434,380731640,"""spatial""",20.6279392242,0.0
1606295434320002055,,89279,,1606295434,429562750,"""spatial""",20.6253509521,0.0
1606295434390714740,,89280,,1606295434,490504398,"""spatial""",20.6397018433,0.0
1606295434417220038,,89281,,1606295434,527028597,"""spatial""",20.6344718933,0.0
1606295434499394707,,89282,,1606295434,580966682,"""spatial""",20.6260604858,0.0
1606295434530457895,,89283,,1606295434,629876068,"""spatial""",20.6321220398,0.0
1606295434600999156,,89284,,1606295434,686187178,"""spatial""",20.6395931244,0.0
1606295434631723105,,89285,,1606295434,740413939,"""spatial""",20.6328220367,0.0
1606295434692476690,,89286,,1606295434,796284974,"""spatial""",20.6329421997,0.0
1606295434730724576,,89287,,1606295434,828988810,"""spatial""",20.6315288544,0.0
1606295434800723971,,89288,,1606295434,881216983,"""spatial""",20.6222953796,0.0
1606295434833075694,,89289,,1606295434,935977306,"""spatial""",20.6239376068,0.0
1606295434977435003,,89290,,1606295434,977121130,"""spatial""",20.6354122162,0.0
1606295435095039108,,89291,,1606295435,29150140,"""spatial""",20.6251811981,0.0
1606295435095046680,,89292,,1606295435,81598751,"""spatial""",20.6278858185,0.0
1606295435197411790,,89293,,1606295435,136148286,"""spatial""",20.6286468506,0.0
1606295435197422096,,89294,,1606295435,195575534,"""spatial""",20.6275997162,0.0
1606295435374904742,,89295,,1606295435,228115620,"""spatial""",20.6279411316,0.0
1606295435374926659,,89296,,1606295435,280507880,"""spatial""",20.6307029724,0.0
1606295435531945082,,89297,,1606295435,331336029,"""spatial""",20.6198806763,0.0
1606295435531954429,,89298,,1606295435,390836901,"""spatial""",20.6278800964,0.0
1606295435531966697,,89299,,1606295435,427343225,"""spatial""",20.6251811981,0.0
1606295435531973214,,89300,,1606295435,480837573,"""spatial""",20.6224708557,0.0
1606295435690746725,,89301,,1606295435,535566571,"""spatial""",20.6315860748,0.0
1606295435690758779,,89302,,1606295435,590958094,"""spatial""",20.6302375793,0.0
1606295435690763354,,89303,,1606295435,627531092,"""spatial""",20.6258602142,0.0
1606295435770613114,,89304,,1606295435,696088152,"""spatial""",20.630355835,0.0
1606295435770627381,,89305,,1606295435,730690213,"""spatial""",20.6279411316,0.0
1606295435770633969,,89306,,1606295435,786509061,"""spatial""",20.6304740906,0.0
1606295435880931320,,89307,,1606295435,835751122,"""spatial""",20.6302318573,0.0
1606295435880947818,,89308,,1606295435,891291632,"""spatial""",20.6314163208,0.0
1606295435972031985,,89309,,1606295435,927909581,"""spatial""",20.6303539276,0.0
1606295435972041173,,89310,,1606295435,986850379,"""spatial""",20.6288833618,0.0
1606295436077782850,,89311,,1606295436,36154452,"""spatial""",20.6221199036,0.0
1606295436143080989,,89312,,1606295436,95353937,"""spatial""",20.6368427277,0.0
1606295436143106883,,89313,,1606295436,128048786,"""spatial""",20.6240005493,0.0
1606295436143114175,,89314,,1606295436,185707421,"""spatial""",20.6243534088,0.0
1606295436178928943,,89315,,1606295436,231050219,"""spatial""",20.6263523102,0.0
1606295436251059697,,89316,,1606295436,290555667,"""spatial""",20.6290607452,0.0
1606295436292198849,,89317,,1606295436,327154766,"""spatial""",20.6324710846,0.0
1606295436346399519,,89318,,1606295436,380935826,"""spatial""",20.6282348633,0.0
1606295436410894663,,89319,,1606295436,429865887,"""spatial""",20.6275920868,0.0
1606295436456391673,,89320,,1606295436,490961022,"""spatial""",20.6310043335,0.0
1606295436632322449,,89321,,1606295436,527424920,"""spatial""",20.6237564087,0.0
