rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status_list
1606295395637649380,,107,,1606295395,637530065,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295395837812420,,108,,1606295395,837690828,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295396036958631,,109,,1606295396,36839985,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295396237119585,,110,,1606295396,237013589,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295396437317943,,111,,1606295396,437212813,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295396637489313,,112,,1606295396,637382004,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295396837648508,,113,,1606295396,837540721,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295397036992280,,114,,1606295397,36714124,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295397237004990,,115,,1606295397,236898508,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295397437172338,,116,,1606295397,437063558,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295397637365874,,117,,1606295397,637240117,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295397837509071,,118,,1606295397,837396741,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295398037634464,,119,,1606295398,37530201,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295398237800945,,120,,1606295398,237691285,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295398437001992,,121,,1606295398,436861951,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295398637213118,,122,,1606295398,637091872,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295398837360425,,123,,1606295398,837256728,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295399037525635,,124,,1606295399,37417750,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295399237904223,,125,,1606295399,237578262,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295399436810485,,126,,1606295399,436683988,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295399636944159,,127,,1606295399,636842265,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295399837149713,,128,,1606295399,837038027,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295400037337566,,129,,1606295400,37206740,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295400237467443,,130,,1606295400,237368173,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295400437684574,,131,,1606295400,437527657,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295400636747988,,132,,1606295400,636637623,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295400836940667,,133,,1606295400,836816483,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295401037254161,,134,,1606295401,36994705,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295401237378519,,135,,1606295401,237257701,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295401437552581,,136,,1606295401,437422119,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295401637713807,,137,,1606295401,637590349,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295401836881423,,138,,1606295401,836699573,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295402036994228,,139,,1606295402,36868765,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295402237162942,,140,,1606295402,237040331,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295402437333291,,141,,1606295402,437205287,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295402637489568,,142,,1606295402,637372549,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295402837693712,,143,,1606295402,837584126,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295403036895606,,144,,1606295403,36713758,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295403236986746,,145,,1606295403,236882009,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295403437210847,,146,,1606295403,437092693,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295403637351360,,147,,1606295403,637251504,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295403837517081,,148,,1606295403,837407985,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295404037674886,,149,,1606295404,37568941,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295404236868711,,150,,1606295404,236761786,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295404437019895,,151,,1606295404,436896335,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295404637160131,,152,,1606295404,637059078,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295404837341023,,153,,1606295404,837226097,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295405037523249,,154,,1606295405,37388448,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295405237656816,,155,,1606295405,237545852,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295405436802097,,156,,1606295405,436647421,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295405636947948,,157,,1606295405,636813383,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295405837126077,,158,,1606295405,837002805,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295406037305004,,159,,1606295406,37183866,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295406237511976,,160,,1606295406,237402321,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295406437665975,,161,,1606295406,437560900,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295406636777506,,162,,1606295406,636663391,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295406836952957,,163,,1606295406,836823501,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295407037171027,,164,,1606295407,37067180,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295407237374825,,165,,1606295407,237236375,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295407437519566,,166,,1606295407,437403085,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295407637712046,,167,,1606295407,637596704,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295407837001189,,168,,1606295407,836768490,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295408038013161,,169,,1606295408,37866737,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295408237148390,,170,,1606295408,237037270,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295408437400622,,171,,1606295408,437257769,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295408637558328,,172,,1606295408,637424739,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295408837754919,,173,,1606295408,837595997,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295409036928028,,174,,1606295409,36776708,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295409237088294,,175,,1606295409,236959597,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295409437238440,,176,,1606295409,437125044,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295409637428391,,177,,1606295409,637291468,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295409837583139,,178,,1606295409,837460665,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295410037762291,,179,,1606295410,37629576,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295410236914833,,180,,1606295410,236800675,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295410437159222,,181,,1606295410,436961744,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295410637258380,,182,,1606295410,637138346,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295410837395630,,183,,1606295410,837296590,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295411037556643,,184,,1606295411,37456650,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295411237745577,,185,,1606295411,237612075,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295411436925085,,186,,1606295411,436784058,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295411637048440,,187,,1606295411,636949766,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295411837270451,,188,,1606295411,837147187,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295412037418570,,189,,1606295412,37305592,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295412237583281,,190,,1606295412,237468953,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295412436771529,,191,,1606295412,436643967,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295412636910284,,192,,1606295412,636812802,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295412837119564,,193,,1606295412,836991704,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295413037248277,,194,,1606295413,37151992,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295413237403680,,195,,1606295413,237306692,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295413437669301,,196,,1606295413,437566052,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295413637012639,,197,,1606295413,636773426,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295413837106155,,198,,1606295413,836951873,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295414037224977,,199,,1606295414,37111348,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295414237356570,,200,,1606295414,237243804,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295414437506662,,201,,1606295414,437395670,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295414637670059,,202,,1606295414,637559957,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295414836773742,,203,,1606295414,836654986,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295415036942893,,204,,1606295415,36816850,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295415237110736,,205,,1606295415,236989289,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295415437339317,,206,,1606295415,437198202,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295415637486067,,207,,1606295415,637366627,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295415837723134,,208,,1606295415,837592415,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295416036981134,,209,,1606295416,36800982,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295416237088624,,210,,1606295416,236972374,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295416437266785,,211,,1606295416,437141313,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295416637476341,,212,,1606295416,637345942,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295416837644546,,213,,1606295416,837510796,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295417036848433,,214,,1606295417,36739282,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295417237084117,,215,,1606295417,236971023,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295417437247053,,216,,1606295417,437137295,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295417637422797,,217,,1606295417,637305522,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295417837577842,,218,,1606295417,837466872,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295418037724446,,219,,1606295418,37621883,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295418236868722,,220,,1606295418,236773130,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295418437083940,,221,,1606295418,436958981,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295418637219282,,222,,1606295418,637118358,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295418837371185,,223,,1606295418,837272981,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295419037530419,,224,,1606295419,37430823,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295419237702312,,225,,1606295419,237589791,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295419436804772,,226,,1606295419,436686583,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295419636945771,,227,,1606295419,636844147,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295419837112107,,228,,1606295419,836998798,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295420037271333,,229,,1606295420,37159783,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295420237443808,,230,,1606295420,237328749,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295420437586731,,231,,1606295420,437479864,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295420637757029,,232,,1606295420,637633759,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295420836913820,,233,,1606295420,836783306,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295421037061544,,234,,1606295421,36955483,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295421237207134,,235,,1606295421,237106014,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295421437411799,,236,,1606295421,437264979,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295421637597172,,237,,1606295421,637421521,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295421837689777,,238,,1606295421,837580167,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295422036831911,,239,,1606295422,36679716,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295422236939185,,240,,1606295422,236821272,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295422437104743,,241,,1606295422,436985251,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295422637288424,,242,,1606295422,637152020,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295422837447551,,243,,1606295422,837325134,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295423037608704,,244,,1606295423,37486428,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295423237781981,,245,,1606295423,237654450,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295423436993770,,246,,1606295423,436869149,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295423637139036,,247,,1606295423,637031266,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295423837322703,,248,,1606295423,837190745,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295424038353266,,249,,1606295424,37415931,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295424237694085,,250,,1606295424,237579615,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295424436787128,,251,,1606295424,436674797,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295424636917310,,252,,1606295424,636815968,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295424837098839,,253,,1606295424,836975475,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295425037244970,,254,,1606295425,37141326,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295425237402895,,255,,1606295425,237295950,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295425437568517,,256,,1606295425,437451836,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295425637727668,,257,,1606295425,637611067,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295425836874898,,258,,1606295425,836773570,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295426037377087,,259,,1606295426,36973002,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295426237234168,,260,,1606295426,237134588,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295426437403220,,261,,1606295426,437288555,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295426637556043,,262,,1606295426,637446494,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
1606295426836847204,,263,,1606295426,836701369,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,''
