rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,vector,x,y,z
1606295425741784407,,445537,,1606295425,825128541,"""spatial""",,-1.03048835588,-28.6191534432,359.307702044
1606295425741788860,,445538,,1606295425,825227304,"""spatial""",,-1.02320257175,-28.6033620458,359.26458989
1606295425787161046,,445539,,1606295425,831769191,"""spatial""",,-1.0138708258,-28.5860680068,359.222133434
1606295425787179976,,445540,,1606295425,850410403,"""spatial""",,-1.01071239691,-28.5730906474,359.186452525
1606295425787186673,,445541,,1606295425,850532490,"""spatial""",,-1.00714575751,-28.5649012506,359.152602108
1606295425815540141,,445542,,1606295425,870336339,"""spatial""",,-1.0053845292,-28.5536416837,359.124079238
1606295425815550377,,445543,,1606295425,870432164,"""spatial""",,-0.999900634346,-28.5464870606,359.093179462
1606295425815558955,,445544,,1606295425,886402776,"""spatial""",,-0.99388846705,-28.5457545228,359.062361649
1606295425815564149,,445545,,1606295425,886450001,"""spatial""",,-0.989455354114,-28.5487171173,359.032281496
1606295425839686906,,445546,,1606295425,906299101,"""spatial""",,-0.98603033441,-28.5555592593,359.004496286
1606295425839694498,,445547,,1606295425,906393388,"""spatial""",,-0.982157617151,-28.565838694,358.976355907
1606295425839701370,,445548,,1606295425,926436725,"""spatial""",,-0.977549160452,-28.57733561,358.949800131
1606295425887934912,,445549,,1606295425,941595012,"""spatial""",,-0.974531284056,-28.5882143938,358.928653865
1606295425887945673,,445550,,1606295425,941684949,"""spatial""",,-0.96950074301,-28.6016032721,358.910157713
1606295425909145376,,445551,,1606295425,957358961,"""spatial""",,-0.962637683555,-28.6145430655,358.892235297
1606295425909151359,,445552,,1606295425,957491261,"""spatial""",,-0.956400760347,-28.6262209814,358.877700654
1606295425909160626,,445553,,1606295425,985489048,"""spatial""",,-0.949172392493,-28.6361964727,358.86201854
1606295425909179584,,445554,,1606295425,986333673,"""spatial""",,-0.938866704253,-28.644908379,358.843221859
1606295425935819936,,445555,,1606295426,5506209,"""spatial""",,-0.930583072172,-28.6525889267,358.826747443
1606295425935829074,,445556,,1606295426,5635272,"""spatial""",,-0.922903591667,-28.6622638896,358.808524498
1606295425966922622,,445557,,1606295426,25237621,"""spatial""",,-0.918219896165,-28.6709109091,358.791093856
1606295425966933928,,445558,,1606295426,25398221,"""spatial""",,-0.916528036963,-28.6769248907,358.776149402
1606295425966941552,,445559,,1606295426,31118921,"""spatial""",,-0.916925148431,-28.6837277591,358.761942608
1606295425999269628,,445560,,1606295426,50689145,"""spatial""",,-0.915177580499,-28.687043816,358.745058381
1606295425999275695,,445561,,1606295426,51019658,"""spatial""",,-0.913155737783,-28.689751986,358.727545776
1606295425999283562,,445562,,1606295426,70668257,"""spatial""",,-0.913382948294,-28.6914014766,358.713120416
1606295425999306586,,445563,,1606295426,70837457,"""spatial""",,-0.915536592317,-28.6950214769,358.701044642
1606295426019267296,,445564,,1606295426,91270494,"""spatial""",,-0.916976801736,-28.6979755337,358.690116339
1606295426019277514,,445565,,1606295426,91375206,"""spatial""",,-0.917302409661,-28.7025278548,358.680007659
1606295426019284282,,445566,,1606295426,110102255,"""spatial""",,-0.917907841898,-28.7090404402,358.672166602
1606295426019289607,,445567,,1606295426,110260055,"""spatial""",,-0.920925611572,-28.7165160822,358.668041167
1606295426051411455,,445568,,1606295426,126440080,"""spatial""",,-0.926537038862,-28.7245825356,358.668396337
1606295426101990583,,445569,,1606295426,141374979,"""spatial""",,-0.934781183912,-28.732539706,358.670527356
1606295426102003325,,445570,,1606295426,141648179,"""spatial""",,-0.943945910396,-28.736798329,358.672221243
1606295426102009407,,445571,,1606295426,160976616,"""spatial""",,-0.953245746559,-28.74062665,358.672685696
1606295426102015209,,445572,,1606295426,161100866,"""spatial""",,-0.961275701146,-28.743802688,358.669079356
1606295426128152949,,445573,,1606295426,180413640,"""spatial""",,-0.970207133981,-28.746329858,358.669434526
1606295426128165809,,445574,,1606295426,181091828,"""spatial""",,-0.981257739728,-28.7488467827,358.673013545
1606295426128176812,,445575,,1606295426,200461002,"""spatial""",,-0.992928185142,-28.7524223867,358.679515885
1606295426128189337,,445576,,1606295426,200677302,"""spatial""",,-1.00587064657,-28.7588188589,358.688203886
1606295426186956924,,445577,,1606295426,220441826,"""spatial""",,-1.01759317217,-28.7657310103,358.695252641
1606295426186973253,,445578,,1606295426,220640514,"""spatial""",,-1.02749470531,-28.7756450299,358.700662151
1606295426186977901,,445579,,1606295426,230115551,"""spatial""",,-1.0357783374,-28.7864913703,358.70353083
1606295426187000129,,445580,,1606295426,246166850,"""spatial""",,-1.04404147891,-28.7941685029,358.704295812
1606295426187004501,,445581,,1606295426,246308563,"""spatial""",,-1.04864801462,-28.8045162395,358.704104566
1606295426219300601,,445582,,1606295426,266196424,"""spatial""",,-1.05338026849,-28.8142321836,358.705197397
1606295426219306729,,445583,,1606295426,266336962,"""spatial""",,-1.05677882122,-28.8250170523,358.706180944
1606295426219327948,,445584,,1606295426,286186586,"""spatial""",,-1.06158215175,-28.8377929211,358.709377472
1606295426246612536,,445585,,1606295426,305679135,"""spatial""",,-1.06351562889,-28.8527646958,358.71109868
1606295426246623258,,445586,,1606295426,305863898,"""spatial""",,-1.06410249155,-28.8690888479,358.710606906
1606295426246632348,,445587,,1606295426,325649210,"""spatial""",,-1.06635741447,-28.8833571131,358.711535812
1606295426246637091,,445588,,1606295426,325813235,"""spatial""",,-1.06498337251,-28.8979703028,358.706180944
1606295426299043384,,445589,,1606295426,340816634,"""spatial""",,-1.06113434747,-28.9133143228,358.696126905
1606295426299056940,,445590,,1606295426,340855009,"""spatial""",,-1.05877515744,-28.9311172109,358.685936263
1606295426299068869,,445591,,1606295426,360047471,"""spatial""",,-1.0488023342,-28.9505798349,358.67066396
1606295426299074851,,445592,,1606295426,360148971,"""spatial""",,-1.03552412629,-28.9720402893,358.652796185
1606295426321959874,,445593,,1606295426,376436483,"""spatial""",,-1.02003645891,-28.9950170456,358.634655203
1606295426321969916,,445594,,1606295426,396444782,"""spatial""",,-1.00147766099,-29.0178230473,358.61432856
1606295426321976380,,445595,,1606295426,396506494,"""spatial""",,-0.980757855258,-29.0399972564,358.592936407
1606295426357623908,,445596,,1606295426,416123656,"""spatial""",,-0.959419810682,-29.0603170692,358.570588028
1606295426357635531,,445597,,1606295426,416302631,"""spatial""",,-0.938659877587,-29.0783863346,358.551381536
1606295426357641451,,445598,,1606295426,428645918,"""spatial""",,-0.917639436808,-29.0945807132,358.531464705
1606295426357646038,,445599,,1606295426,445705180,"""spatial""",,-0.896479510759,-29.1106145822,358.511301986
1606295426357650918,,445600,,1606295426,445984467,"""spatial""",,-0.876693840115,-29.1258322437,358.490702136
1606295426395799148,,445601,,1606295426,453160042,"""spatial""",,-0.857667974656,-29.1397385089,358.468299115
1606295426395812196,,445602,,1606295426,466580967,"""spatial""",,-0.84047729565,-29.1543551137,358.44573217
1606295426395820138,,445603,,1606295426,466659792,"""spatial""",,-0.827293803252,-29.167148058,358.424394659
1606295426419246546,,445604,,1606295426,486252691,"""spatial""",,-0.817180267443,-29.1781651531,358.403630884
1606295426419253640,,445605,,1606295426,505834653,"""spatial""",,-0.809632588245,-29.1871331915,358.386555411
1606295426419260419,,445606,,1606295426,505952240,"""spatial""",,-0.802125996904,-29.1964461544,358.367649448
1606295426447661763,,445607,,1606295426,525846377,"""spatial""",,-0.793418999816,-29.2059571929,358.348661522
1606295426447670446,,445608,,1606295426,526027677,"""spatial""",,-0.783907214345,-29.2140270614,358.329373068
1606295426484856757,,445609,,1606295426,541012139,"""spatial""",,-0.774511488729,-29.2243133263,358.313390425
1606295426484866846,,445610,,1606295426,541111176,"""spatial""",,-0.762331927417,-29.238639648,358.296287631
1606295426484871019,,445611,,1606295426,560314488,"""spatial""",,-0.752024051382,-29.2539290265,358.276862573
1606295426484875226,,445612,,1606295426,560462838,"""spatial""",,-0.740959091565,-29.270014122,358.253967779
1606295426517652763,,445613,,1606295426,576726637,"""spatial""",,-0.727886269577,-29.2865090288,358.224242796
1606295426517657705,,445614,,1606295426,596159012,"""spatial""",,-0.71248616735,-29.3043631433,358.186430869
1606295426517672049,,445615,,1606295426,596327487,"""spatial""",,-0.696645784726,-29.3207555973,358.140395394
1606295426544893124,,445616,,1606295426,616142973,"""spatial""",,-0.679487175592,-29.3349179946,358.087584371
1606295426544898854,,445617,,1606295426,616338136,"""spatial""",,-0.662417092113,-29.3472703917,358.031303612
1606295426544914012,,445618,,1606295426,628633598,"""spatial""",,-0.646589996341,-29.3590832039,357.973383608
1606295426581654556,,445619,,1606295426,645599397,"""spatial""",,-0.632455613545,-29.3712170349,357.915135755
1606295426581659372,,445620,,1606295426,645831585,"""spatial""",,-0.619782357623,-29.3811549602,357.856532732
1606295426617237921,,445621,,1606295426,665454084,"""spatial""",,-0.60286157781,-29.3909016401,357.798284879
1606295426617247126,,445622,,1606295426,665619747,"""spatial""",,-0.586711328713,-29.4039165656,357.745910988
1606295426617253018,,445623,,1606295426,680930659,"""spatial""",,-0.570192943093,-29.4169280759,357.695859362
1606295426617260940,,445624,,1606295426,681681346,"""spatial""",,-0.554623206714,-29.4308958128,357.649168189
1606295426617267173,,445625,,1606295426,700920770,"""spatial""",,-0.540963415344,-29.4488762858,357.60698494
1606295426618302449,,445626,,1606295426,701063658,"""spatial""",,-0.53013073532,-29.4673485324,357.570894221
1606295426644164245,,445627,,1606295426,721123194,"""spatial""",,-0.525633696082,-29.4855748922,357.543163653
1606295426644171544,,445628,,1606295426,721442457,"""spatial""",,-0.524830988772,-29.5026537802,357.520460104
1606295426697124718,,445629,,1606295426,736180819,"""spatial""",,-0.52873801706,-29.5190359889,357.502947499
1606295426697135056,,445630,,1606295426,755684806,"""spatial""",,-0.530548337355,-29.535828009,357.488385536
1606295426697153514,,445631,,1606295426,755816768,"""spatial""",,-0.537315774162,-29.5496728025,357.47953361
1606295426743359139,,445632,,1606295426,775788305,"""spatial""",,-0.546222767726,-29.5595560862,357.474178742
1606295426743372147,,445633,,1606295426,775952267,"""spatial""",,-0.554999667532,-29.565505181,357.473605006
1606295426743378369,,445634,,1606295426,795937767,"""spatial""",,-0.562954223233,-29.567564483,357.476664931
1606295426743383905,,445635,,1606295426,796000742,"""spatial""",,-0.571115392156,-29.5682475019,357.483057988
1606295426762522665,,445636,,1606295426,815338903,"""spatial""",,-0.581737616976,-29.5661984452,357.496035347
1606295426762533744,,445637,,1606295426,815514278,"""spatial""",,-0.594086972522,-29.5623393883,357.513957764
1606295426762541979,,445638,,1606295426,827736815,"""spatial""",,-0.60661108486,-29.5567420483,357.534502973
1606295426762547520,,445639,,1606295426,840892127,"""spatial""",,-0.619185036235,-29.5502499535,357.557343125
1606295426762574732,,445640,,1606295426,841205527,"""spatial""",,-0.630649135231,-29.54452967,357.581303429
1606295426793743474,,445641,,1606295426,860882752,"""spatial""",,-0.640273138576,-29.5346805372,357.606274601
1606295426793757317,,445642,,1606295426,860999564,"""spatial""",,-0.648781793374,-29.5232194798,357.632584489
1606295426822076782,,445643,,1606295426,880188201,"""spatial""",,-0.657432654844,-29.5113212903,357.660478982
1606295426822090903,,445644,,1606295426,880714738,"""spatial""",,-0.665675732677,-29.4979990063,357.690449852
1606295426822098097,,445645,,1606295426,900211263,"""spatial""",,-0.673412896264,-29.4820607599,357.724054383
1606295426822108333,,445646,,1606295426,900329000,"""spatial""",,-0.68305637632,-29.4649204002,357.762330763
1606295426848770125,,445647,,1606295426,920419224,"""spatial""",,-0.69407341809,-29.4488318896,357.804650615
1606295426848779648,,445648,,1606295426,920635087,"""spatial""",,-0.708796371094,-29.4323438129,357.853363524
1606295426848783428,,445649,,1606295426,931434699,"""spatial""",,-0.724054480091,-29.4212242649,357.902786773
1606295426872032649,,445650,,1606295426,950998311,"""spatial""",,-0.735412337629,-29.4151658871,357.946172134
1606295426872043866,,445651,,1606295426,951151673,"""spatial""",,-0.750557801866,-29.414728755,357.998436742
1606295426872051944,,445652,,1606295426,960134373,"""spatial""",,-0.763641882995,-29.4201929064,358.040046254
1606295426919803351,,445653,,1606295426,975991347,"""spatial""",,-0.777844674404,-29.4313978317,358.082748597
1606295426939767079,,445654,,1606295426,995680247,"""spatial""",,-0.792294153037,-29.4461544554,358.119986788
1606295426939777921,,445655,,1606295426,995723322,"""spatial""",,-0.804891423105,-29.4623249283,358.150476753
1606295426939790480,,445656,,1606295427,15416408,"""spatial""",,-0.81430337042,-29.4742333631,358.17421849
1606295426939799185,,445657,,1606295427,15540246,"""spatial""",,-0.820294780344,-29.4876683452,358.189982567
1606295426939804039,,445658,,1606295427,27937058,"""spatial""",,-0.823541307994,-29.5072641579,358.199353587
1606295426963384558,,445659,,1606295427,41504407,"""spatial""",,-0.823818570986,-29.5285299519,358.204763096
1606295426963395227,,445660,,1606295427,41833345,"""spatial""",,-0.827405754322,-29.5495020477,358.20959887
1606295427016718457,,445661,,1606295427,60765107,"""spatial""",,-0.819130553255,-29.5694974265,358.208560682
1606295427016729768,,445662,,1606295427,60926319,"""spatial""",,-0.80797306572,-29.5845272578,358.206921436
1606295427016737362,,445663,,1606295427,80244781,"""spatial""",,-0.79381344324,-29.5933621075,358.204271323
1606295427016863098,,445664,,1606295427,80862356,"""spatial""",,-0.77624710383,-29.5971562776,358.199326266
1606295427039624843,,445665,,1606295427,100171855,"""spatial""",,-0.754938621167,-29.5981159192,358.194326567
1606295427039636223,,445666,,1606295427,100270830,"""spatial""",,-0.732864677069,-29.5984915796,358.193015171
1606295427039642682,,445667,,1606295427,120211154,"""spatial""",,-0.711356518094,-29.5963708058,358.194381209
1606295427039647680,,445668,,1606295427,120352567,"""spatial""",,-0.689429156259,-29.5913676923,358.199380907
1606295427067323652,,445669,,1606295427,136203129,"""spatial""",,-0.665862815828,-29.5824338048,358.205336832
1606295427104106335,,445670,,1606295427,154983803,"""spatial""",,-0.640476870312,-29.5738721627,358.212194342
1606295427104121239,,445671,,1606295427,155090540,"""spatial""",,-0.61593818842,-29.5514828026,358.221920532
1606295427104130222,,445672,,1606295427,175172977,"""spatial""",,-0.590795248229,-29.5244694044,358.233914344
1606295427104136766,,445673,,1606295427,175360152,"""spatial""",,-0.566689696379,-29.4915649681,358.248913439
1606295427136773166,,445674,,1606295427,191291139,"""spatial""",,-0.544887359022,-29.4557577014,358.269267403
1606295427136797998,,445675,,1606295427,191375289,"""spatial""",,-0.524455808615,-29.4193732837,358.294730348
1606295427136804539,,445676,,1606295427,210521776,"""spatial""",,-0.507268277899,-29.3855467718,358.327843105
1606295427136810638,,445677,,1606295427,210694638,"""spatial""",,-0.492703166298,-29.3554802791,358.364808089
1606295427155680463,,445678,,1606295427,227025175,"""spatial""",,-0.478655494888,-29.3317146359,358.403002507
1606295427155687375,,445679,,1606295427,236980700,"""spatial""",,-0.46611329322,-29.3128291628,358.440158736
1606295427155699024,,445680,,1606295427,237080762,"""spatial""",,-0.449061565875,-29.2921200292,358.479746512
1606295427159808225,,445681,,1606295427,256345337,"""spatial""",,-0.439974426071,-29.2812771039,358.520290515
1606295427159821434,,445682,,1606295427,256520637,"""spatial""",,-0.433310269195,-29.2750206507,358.558430292
1606295427166476226,,445683,,1606295427,276360048,"""spatial""",,-0.42676446669,-29.2729886694,358.589849162
1606295427187151474,,445684,,1606295427,296442273,"""spatial""",,-0.422300297737,-29.2735214241,358.617716334
1606295427192009498,,445685,,1606295427,297089248,"""spatial""",,-0.420793040406,-29.2736409524,358.644326751
1606295427205127281,,445686,,1606295427,315857147,"""spatial""",,-0.418972101301,-29.2746142544,358.665418375
1606295427212080084,,445687,,1606295427,315980534,"""spatial""",,-0.413937718274,-29.2761271413,358.678286451
1606295427227621734,,445688,,1606295427,330317571,"""spatial""",,-0.410531108065,-29.2780327641,358.687684792
1606295427230534457,,445689,,1606295427,331625359,"""spatial""",,-0.40814395695,-29.2803686888,358.693586075
1606295427238886901,,445690,,1606295427,350956295,"""spatial""",,-0.409389559339,-29.2828821984,358.697219736
1606295427242309421,,445691,,1606295427,351056608,"""spatial""",,-0.413283380816,-29.2856928212,358.699323434
1606295427258941811,,445692,,1606295427,370339107,"""spatial""",,-0.418032816888,-29.2862119156,358.700006453
1606295427260879130,,445693,,1606295427,370438245,"""spatial""",,-0.42493258861,-29.2847878212,358.698777019
1606295427278956262,,445694,,1606295427,386297844,"""spatial""",,-0.437053026097,-29.2814034624,358.699214151
1606295427296691997,,445695,,1606295427,406153881,"""spatial""",,-0.451512376487,-29.2777185754,358.699104868
1606295427299352045,,445696,,1606295427,406311581,"""spatial""",,-0.466209876364,-29.2708269145,358.700143057
1606295427314811939,,445697,,1606295427,426104330,"""spatial""",,-0.480499058994,-29.2589492155,358.69844917
1606295427318046725,,445698,,1606295427,426293305,"""spatial""",,-0.493351874187,-29.2434481012,358.697602226
1606295427327790555,,445699,,1606295427,436141005,"""spatial""",,-0.503509219256,-29.2249860999,358.69918683
1606295427340066492,,445700,,1606295427,451449729,"""spatial""",,-0.505682446712,-29.2074939854,358.696646
1606295427344830241,,445701,,1606295427,451654304,"""spatial""",,-0.504638975234,-29.1801663986,358.690799358
1606295427349591658,,445702,,1606295427,461344191,"""spatial""",,-0.500282648565,-29.1468589811,358.679570527
1606295427364704917,,445703,,1606295427,476402478,"""spatial""",,-0.491514233135,-29.1090265633,358.662249167
1606295427387028807,,445704,,1606295427,496083165,"""spatial""",,-0.480158243227,-29.066194447,358.642031807
1606295427390418683,,445705,,1606295427,496330902,"""spatial""",,-0.46387848734,-29.0240146138,358.616377617
1606295427413248067,,445706,,1606295427,515917664,"""spatial""",,-0.443471216122,-28.9905501019,358.588592407
1606295427420406241,,445707,,1606295427,516058439,"""spatial""",,-0.422012335895,-28.9632191,358.563976405
1606295427430153134,,445708,,1606295427,530326751,"""spatial""",,-0.401643804655,-28.9352460602,358.541928555
1606295427430177278,,445709,,1606295427,531140739,"""spatial""",,-0.384445815212,-28.9063372845,358.524306667
1606295427440443373,,445710,,1606295427,550368000,"""spatial""",,-0.3744384675,-28.8793751128,358.507367797
1606295427442764692,,445711,,1606295427,550499600,"""spatial""",,-0.360905835042,-28.8529559411,358.488297909
1606295427461144395,,445712,,1606295427,570313712,"""spatial""",,-0.349978679628,-28.82439209,358.469993002
1606295427463216504,,445713,,1606295427,570400700,"""spatial""",,-0.34106336177,-28.7941514274,358.453190737
1606295427483189955,,445714,,1606295427,586868174,"""spatial""",,-0.332088760005,-28.7652972933,358.43739934
1606295427487819064,,445715,,1606295427,586992199,"""spatial""",,-0.323865719173,-28.7372627818,358.422318282
1606295427513850637,,445716,,1606295427,606314086,"""spatial""",,-0.314476396859,-28.7119398555,358.409641451
1606295427533151084,,445717,,1606295427,606458173,"""spatial""",,-0.305346941899,-28.6883313066,358.398713148
1606295427533158682,,445718,,1606295427,626313035,"""spatial""",,-0.296741677277,-28.6650950031,358.388249298
1606295427572709482,,445719,,1606295427,636411647,"""spatial""",,-0.291110079584,-28.6404175296,358.382375336
1606295427593486787,,445720,,1606295427,655532009,"""spatial""",,-0.288272963078,-28.6141264239,358.380408241
1606295427593496072,,445721,,1606295427,655697084,"""spatial""",,-0.286286471927,-28.5835186387,358.375763713
1606295427593501051,,445722,,1606295427,675544083,"""spatial""",,-0.280736116133,-28.5477796739,358.366256089
1606295427593508967,,445723,,1606295427,675681221,"""spatial""",,-0.277296368834,-28.508408756,358.361311032
1606295427643700095,,445724,,1606295427,695588095,"""spatial""",,-0.27280149071,-28.4698506305,358.354808692
1606295427643714932,,445725,,1606295427,695684357,"""spatial""",,-0.268912098184,-28.4334149864,358.34931722
1606295427691956992,,445726,,1606295427,714989044,"""spatial""",,-0.269079411138,-28.3978143329,358.350901824
1606295427691982318,,445727,,1606295427,715134444,"""spatial""",,-0.270013999796,-28.3646862079,358.355409749
1606295427692023330,,445728,,1606295427,727510269,"""spatial""",,-0.272598105819,-28.3357313285,358.365873599
1606295427692029117,,445729,,1606295427,746036768,"""spatial""",,-0.278412597835,-28.3084891189,358.384205826
1606295427692034049,,445730,,1606295427,746157105,"""spatial""",,-0.28163313875,-28.2808285604,358.405461375
1606295427736639987,,445731,,1606295427,766006417,"""spatial""",,-0.287526951674,-28.2493004071,358.42912115
1606295427736646824,,445732,,1606295427,766152955,"""spatial""",,-0.292650180521,-28.2145637726,358.45256236
1606295427736654831,,445733,,1606295427,785525966,"""spatial""",,-0.297413517095,-28.1765298642,358.476905154
1606295427736674268,,445734,,1606295427,786335804,"""spatial""",,-0.298904819531,-28.1381117576,358.498980325
1606295427736681402,,445735,,1606295427,805557441,"""spatial""",,-0.298678195989,-28.0945436885,358.521110138
1606295427736688034,,445736,,1606295427,805692616,"""spatial""",,-0.299563079013,-28.0454943925,358.544961159
1606295427754870432,,445737,,1606295427,825623652,"""spatial""",,-0.302642800637,-27.9940323322,358.570560708
1606295427754887745,,445738,,1606295427,825755740,"""spatial""",,-0.306175422501,-27.9416311209,358.595395275
1606295427754896569,,445739,,1606295427,832511927,"""spatial""",,-0.306822236079,-27.8890079284,358.614874975
1606295427754903166,,445740,,1606295427,850695789,"""spatial""",,-0.307705491596,-27.8361559246,358.633234523
1606295427754908392,,445741,,1606295427,850829926,"""spatial""",,-0.30545086216,-27.7866848645,358.643698373
1606295427766077083,,445742,,1606295427,870774926,"""spatial""",,-0.302393552093,-27.7262820865,358.651703355
1606295427768529112,,445743,,1606295427,870865713,"""spatial""",,-0.297576934707,-27.6773062151,358.653943657
1606295427783733934,,445744,,1606295427,890412775,"""spatial""",,-0.292230817578,-27.623629466,358.652304412
1606295427789549382,,445745,,1606295427,890463412,"""spatial""",,-0.287301662153,-27.5705435282,358.647987732
1606295427799310158,,445746,,1606295427,910436487,"""spatial""",,-0.285232141515,-27.5173380621,358.640938977
1606295427802861153,,445747,,1606295427,910563949,"""spatial""",,-0.286354293571,-27.4653534923,358.631704561
1606295427820527147,,445748,,1606295427,926631411,"""spatial""",,-0.289662266243,-27.4138965547,358.619628787
1606295427831022137,,445749,,1606295427,941313448,"""spatial""",,-0.295740014027,-27.3640891077,358.605421993
1606295427833101130,,445750,,1606295427,942077098,"""spatial""",,-0.30466133498,-27.3129105002,358.588455803
1606295427847872484,,445751,,1606295427,958996335,"""spatial""",,-0.312964096927,-27.2708638557,358.568812179
1606295427850382976,,445752,,1606295427,959166810,"""spatial""",,-0.321062860333,-27.2323313435,358.5464638
1606295427877071795,,445753,,1606295427,985473384,"""spatial""",,-0.329358391885,-27.1972805202,358.523623648
1606295427879001319,,445754,,1606295427,986120071,"""spatial""",,-0.339484093968,-27.164036282,358.500428325
1606295427894534907,,445755,,1606295428,5521070,"""spatial""",,-0.350332435402,-27.1316936287,358.477069078
1606295427896429087,,445756,,1606295428,5632308,"""spatial""",,-0.360447598718,-27.1017449568,358.454447492
1606295427928709940,,445757,,1606295428,25612757,"""spatial""",,-0.371175824872,-27.0747605869,358.434284773
1606295427947010541,,445758,,1606295428,25763482,"""spatial""",,-0.381186214152,-27.0524548966,358.416198432
1606295427947019144,,445759,,1606295428,32033257,"""spatial""",,-0.389919011212,-27.0341568198,358.39986062
1606295427952360166,,445760,,1606295428,50900844,"""spatial""",,-0.394867376544,-27.017752413,358.387293072
1606295427952375444,,445761,,1606295428,51045031,"""spatial""",,-0.403417386003,-27.0063203839,358.381282505
1606295427959130495,,445762,,1606295428,70811343,"""spatial""",,-0.411973665362,-26.993506949,358.38109126
1606295427961386095,,445763,,1606295428,70953705,"""spatial""",,-0.422250351979,-26.9799695141,358.388932317
1606295427980533548,,445764,,1606295428,91222442,"""spatial""",,-0.433911806089,-26.9673131735,358.407373828
1606295427981979831,,445765,,1606295428,91343817,"""spatial""",,-0.447595503122,-26.9561048331,358.434394056
1606295427998972431,,445766,,1606295428,110264279,"""spatial""",,-0.462187481912,-26.9449340587,358.468954814
1606295428001029793,,445767,,1606295428,110355429,"""spatial""",,-0.475999031549,-26.9330205012,358.507340477
1606295428024447534,,445768,,1606295428,126807603,"""spatial""",,-0.488673621492,-26.9211274344,358.549305159
1606295428039108186,,445769,,1606295428,145801015,"""spatial""",,-0.501954924333,-26.9113175752,358.595668483
1606295428042595811,,445770,,1606295428,145975253,"""spatial""",,-0.510187810243,-26.9059405087,358.643889619
1606295428053998514,,445771,,1606295428,165186489,"""spatial""",,-0.524988029762,-26.900334631,358.69375
1606295428057959009,,445772,,1606295428,165333452,"""spatial""",,-0.540598480471,-26.893311489,358.741861852
1606295428072291126,,445773,,1606295428,180719139,"""spatial""",,-0.555443843271,-26.8847959506,358.786285402
1606295428074746726,,445774,,1606295428,181125801,"""spatial""",,-0.570771588181,-26.8773032331,358.824261254
1606295428089504305,,445775,,1606295428,200755188,"""spatial""",,-0.58594592064,-26.8711526477,358.854368728
1606295428091035151,,445776,,1606295428,200890376,"""spatial""",,-0.602193553293,-26.8657721662,358.882372504
1606295428109405993,,445777,,1606295428,220751450,"""spatial""",,-0.617665265784,-26.8592305525,358.903409486
1606295428111451208,,445778,,1606295428,220858687,"""spatial""",,-0.630005016376,-26.8509284576,358.91545794
1606295428136305135,,445779,,1606295428,230869224,"""spatial""",,-0.639313550359,-26.8391993153,358.919200884
1606295428145397962,,445780,,1606295428,246738924,"""spatial""",,-0.649931719754,-26.8264678426,358.917179148
1606295428145405504,,445781,,1606295428,246858861,"""spatial""",,-0.656829997372,-26.8092865018,358.909502015
1606295428154792210,,445782,,1606295428,266561648,"""spatial""",,-0.663719577171,-26.7885944437,358.899120127
1606295428156702971,,445783,,1606295428,266651323,"""spatial""",,-0.672196695705,-26.7635327721,358.887017032
1606295428179370033,,445784,,1606295428,286641835,"""spatial""",,-0.68036923049,-26.7348015813,358.870078163
1606295428194467120,,445785,,1606295428,305890759,"""spatial""",,-0.68842132983,-26.7024606356,358.847729784
1606295428197258740,,445786,,1606295428,305987584,"""spatial""",,-0.696052412042,-26.6689534351,358.821501858
1606295428216322750,,445787,,1606295428,326000096,"""spatial""",,-0.703212584726,-26.6388954801,358.795820346
1606295428226707968,,445788,,1606295428,326151371,"""spatial""",,-0.713247840164,-26.6059142042,358.772269854
1606295428237388237,,445789,,1606295428,341201070,"""spatial""",,-0.725880114951,-26.5720552489,358.754156193
1606295428237395952,,445790,,1606295428,341279570,"""spatial""",,-0.745429130212,-26.5429671808,358.74213506
1606295428250214504,,445791,,1606295428,360354019,"""spatial""",,-0.763368622067,-26.5070079423,358.733365097
1606295428252411697,,445792,,1606295428,360460882,"""spatial""",,-0.785138889551,-26.4675277414,358.731097474
1606295428267261132,,445793,,1606295428,376690706,"""spatial""",,-0.80855176417,-26.4307130218,358.733037248
1606295428300483589,,445794,,1606295428,396116143,"""spatial""",,-0.830484248647,-26.3922641794,358.735468795
1606295428304771989,,445795,,1606295428,396231943,"""spatial""",,-0.853239023866,-26.3531647615,358.742408267
1606295428309291986,,445796,,1606295428,416212942,"""spatial""",,-0.874507966138,-26.3166744758,358.752571589
1606295428309300283,,445797,,1606295428,416387117,"""spatial""",,-0.892455675564,-26.2805120393,358.763390608
1606295428318729777,,445798,,1606295428,428625679,"""spatial""",,-0.909800300631,-26.2472234048,358.778662911
1606295428339247385,,445799,,1606295428,445772504,"""spatial""",,-0.925308672028,-26.2176111197,358.794017177
1606295428343684934,,445800,,1606295428,445955916,"""spatial""",,-0.940043524502,-26.1878844288,358.809152876
1606295428348056448,,445801,,1606295428,457065253,"""spatial""",,-0.949018499793,-26.159817474,358.821501858
1606295428358937098,,445802,,1606295428,470171203,"""spatial""",,-0.956565431939,-26.1309104059,358.834725104
1606295428360877135,,445803,,1606295428,470345965,"""spatial""",,-0.964947568155,-26.1003657999,358.846391067
1606295428375500437,,445804,,1606295428,486372377,"""spatial""",,-0.972872722026,-26.0698826656,358.855625483
1606295428395755610,,445805,,1606295428,506082464,"""spatial""",,-0.97954485635,-26.0375622105,358.860160728
