rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,fluid_pressure,variance
1606295409417806764,,88781,,1606295409,526106313,"""spatial""",100370.945312,0.0
1606295409471823519,,88782,,1606295409,580137198,"""spatial""",100370.1875,0.0
1606295409519542843,,88783,,1606295409,628780372,"""spatial""",100370.34375,0.0
1606295409601975850,,88784,,1606295409,685015369,"""spatial""",100371.054688,0.0
1606295409630478991,,88785,,1606295409,739361567,"""spatial""",100372.34375,0.0
1606295409670702864,,88786,,1606295409,775986166,"""spatial""",100370.640625,0.0
1606295409727991216,,88787,,1606295409,827912626,"""spatial""",100369.796875,0.0
1606295409779456823,,88788,,1606295409,880210449,"""spatial""",100368.046875,0.0
1606295409834773269,,88789,,1606295409,934930485,"""spatial""",100371.359375,0.0
1606295409877580168,,88790,,1606295409,976148646,"""spatial""",100371.53125,0.0
1606295409927804062,,88791,,1606295410,28181106,"""spatial""",100370.867188,0.0
1606295409978185854,,88792,,1606295410,84451479,"""spatial""",100370.6875,0.0
1606295410034056043,,88793,,1606295410,135167540,"""spatial""",100369.453125,0.0
1606295410122765462,,88794,,1606295410,194634675,"""spatial""",100370.34375,0.0
1606295410138017858,,88795,,1606295410,227295624,"""spatial""",100370.03125,0.0
1606295410176061831,,88796,,1606295410,279634797,"""spatial""",100369.789062,0.0
1606295410240375906,,88797,,1606295410,334301945,"""spatial""",100369.226562,0.0
1606295410289845724,,88798,,1606295410,389793380,"""spatial""",100370.734375,0.0
1606295410356987398,,88799,,1606295410,426456004,"""spatial""",100370.476562,0.0
1606295410382162617,,88800,,1606295410,479876589,"""spatial""",100371.640625,0.0
1606295410436828062,,88801,,1606295410,534478887,"""spatial""",100370.585938,0.0
1606295410493673098,,88802,,1606295410,589945147,"""spatial""",100368.125,0.0
1606295410537085392,,88803,,1606295410,626544696,"""spatial""",100370.71875,0.0
1606295410591862363,,88804,,1606295410,695115168,"""spatial""",100371.640625,0.0
1606295410633005048,,88805,,1606295410,729702105,"""spatial""",100369.0625,0.0
1606295410677891020,,88806,,1606295410,785496152,"""spatial""",100369.601562,0.0
1606295410739733151,,88807,,1606295410,834757488,"""spatial""",100369.054688,0.0
1606295410785242983,,88808,,1606295410,894306698,"""spatial""",100370.539062,0.0
1606295410831303395,,88809,,1606295410,926966472,"""spatial""",100372.890625,0.0
1606295410880117184,,88810,,1606295410,989331407,"""spatial""",100372.515625,0.0
1606295410986894312,,88811,,1606295411,34940718,"""spatial""",100370.804688,0.0
1606295411248765954,,88812,,1606295411,94426066,"""spatial""",100372.421875,0.0
1606295411248782407,,88813,,1606295411,127035239,"""spatial""",100369.40625,0.0
1606295411309835481,,88814,,1606295411,184795900,"""spatial""",100370.273438,0.0
1606295411309849218,,88815,,1606295411,230020173,"""spatial""",100372.125,0.0
1606295411309857260,,88816,,1606295411,289593246,"""spatial""",100373.265625,0.0
1606295411309868371,,88817,,1606295411,326113744,"""spatial""",100373.8125,0.0
1606295411368281361,,88818,,1606295411,380076830,"""spatial""",100371.40625,0.0
1606295411418655540,,88819,,1606295411,429391878,"""spatial""",100368.9375,0.0
1606295411465029718,,88820,,1606295411,489722938,"""spatial""",100369.703125,0.0
1606295411465036684,,88821,,1606295411,526232962,"""spatial""",100369.78125,0.0
1606295411546411306,,88822,,1606295411,580208372,"""spatial""",100370.078125,0.0
1606295411605463135,,88823,,1606295411,629381320,"""spatial""",100369.921875,0.0
1606295411677972573,,88824,,1606295411,685321693,"""spatial""",100371.0625,0.0
1606295411706941626,,88825,,1606295411,739729028,"""spatial""",100371.226562,0.0
1606295411706950795,,88826,,1606295411,776276702,"""spatial""",100369.546875,0.0
1606295411732677637,,88827,,1606295411,828304950,"""spatial""",100370.625,0.0
1606295411807814606,,88828,,1606295411,884867673,"""spatial""",100369.84375,0.0
1606295411863760639,,88829,,1606295411,935360246,"""spatial""",100370.234375,0.0
1606295411887051775,,88830,,1606295411,979509982,"""spatial""",100371.59375,0.0
1606295411918459864,,88831,,1606295412,28330080,"""spatial""",100369.992188,0.0
1606295411975015276,,88832,,1606295412,84843628,"""spatial""",100371.554688,0.0
1606295412028017682,,88833,,1606295412,135459151,"""spatial""",100371.015625,0.0
1606295412085164008,,88834,,1606295412,194903649,"""spatial""",100372.484375,0.0
1606295412118684918,,88835,,1606295412,227478397,"""spatial""",100371.453125,0.0
1606295412172169716,,88836,,1606295412,279902258,"""spatial""",100370.625,0.0
1606295412225423919,,88837,,1606295412,334759993,"""spatial""",100369.984375,0.0
1606295412280880071,,88838,,1606295412,390110691,"""spatial""",100370.921875,0.0
1606295412320702310,,88839,,1606295412,426736777,"""spatial""",100372.59375,0.0
1606295412374716990,,88840,,1606295412,480065225,"""spatial""",100371.132812,0.0
1606295412426142835,,88841,,1606295412,534691286,"""spatial""",100373.078125,0.0
1606295412480511015,,88842,,1606295412,590247146,"""spatial""",100371.210938,0.0
1606295412517982174,,88843,,1606295412,626837057,"""spatial""",100370.25,0.0
1606295412574951774,,88844,,1606295412,676118643,"""spatial""",100371.6875,0.0
1606295412621716321,,88845,,1606295412,729967503,"""spatial""",100371.96875,0.0
1606295412682823633,,88846,,1606295412,789573026,"""spatial""",100370.585938,0.0
1606295412725379106,,88847,,1606295412,835080512,"""spatial""",100371.117188,0.0
1606295412788161513,,88848,,1606295412,894550859,"""spatial""",100369.125,0.0
1606295412817954505,,88849,,1606295412,927088608,"""spatial""",100368.078125,0.0
1606295412884481928,,88850,,1606295412,989571156,"""spatial""",100370.289062,0.0
1606295412918277039,,88851,,1606295413,26189554,"""spatial""",100368.296875,0.0
1606295413031684054,,88852,,1606295413,94720489,"""spatial""",100369.625,0.0
1606295413188033738,,88853,,1606295413,127473026,"""spatial""",100368.234375,0.0
1606295413283832256,,88854,,1606295413,185130623,"""spatial""",100371.320312,0.0
1606295413283854303,,88855,,1606295413,234532109,"""spatial""",100369.171875,0.0
1606295413283860531,,88856,,1606295413,289918394,"""spatial""",100370.9375,0.0
1606295413341674560,,88857,,1606295413,326363843,"""spatial""",100372.265625,0.0
1606295413341685136,,88858,,1606295413,380212203,"""spatial""",100371.734375,0.0
1606295413341691794,,88859,,1606295413,429469039,"""spatial""",100369.625,0.0
1606295413380692447,,88860,,1606295413,489967562,"""spatial""",100368.820312,0.0
1606295413416771906,,88861,,1606295413,526635023,"""spatial""",100369.796875,0.0
1606295413477954535,,88862,,1606295413,584511783,"""spatial""",100371.984375,0.0
1606295413519809520,,88863,,1606295413,629755706,"""spatial""",100371.21875,0.0
1606295413580818798,,88864,,1606295413,685760067,"""spatial""",100368.46875,0.0
1606295413634580174,,88865,,1606295413,740213490,"""spatial""",100369.125,0.0
1606295413672265700,,88866,,1606295413,779571201,"""spatial""",100367.734375,0.0
1606295413719453307,,88867,,1606295413,828428486,"""spatial""",100367.554688,0.0
1606295413806578036,,88868,,1606295413,885199759,"""spatial""",100368.65625,0.0
1606295413840887127,,88869,,1606295413,935595720,"""spatial""",100370.78125,0.0
1606295413870802512,,88870,,1606295413,979815268,"""spatial""",100372.09375,0.0
1606295413918092315,,88871,,1606295414,28660854,"""spatial""",100370.039062,0.0
1606295413975597963,,88872,,1606295414,85107239,"""spatial""",100370.539062,0.0
1606295414026257100,,88873,,1606295414,135905725,"""spatial""",100371.84375,0.0
1606295414088379262,,88874,,1606295414,195326035,"""spatial""",100369.742188,0.0
1606295414118120689,,88875,,1606295414,227848259,"""spatial""",100371.328125,0.0
1606295414173279622,,88876,,1606295414,280117119,"""spatial""",100370.734375,0.0
1606295414224496504,,88877,,1606295414,334753967,"""spatial""",100369.421875,0.0
1606295414280688391,,88878,,1606295414,390270140,"""spatial""",100372.609375,0.0
1606295414317467138,,88879,,1606295414,426837513,"""spatial""",100372.765625,0.0
1606295414371782757,,88880,,1606295414,480292649,"""spatial""",100369.96875,0.0
1606295414425334640,,88881,,1606295414,535053897,"""spatial""",100372.25,0.0
1606295414484037251,,88882,,1606295414,594626720,"""spatial""",100372.421875,0.0
1606295414518170190,,88883,,1606295414,627344993,"""spatial""",100370.71875,0.0
1606295414566886082,,88884,,1606295414,676399879,"""spatial""",100371.1875,0.0
1606295414624045750,,88885,,1606295414,730112227,"""spatial""",100368.664062,0.0
1606295414683603057,,88886,,1606295414,789625075,"""spatial""",100370.875,0.0
1606295414718103525,,88887,,1606295414,826222123,"""spatial""",100372.414062,0.0
1606295414785713630,,88888,,1606295414,894805171,"""spatial""",100368.976562,0.0
1606295414818440012,,88889,,1606295414,927356919,"""spatial""",100371.453125,0.0
1606295414881565028,,88890,,1606295414,989839892,"""spatial""",100371.84375,0.0
1606295414917842872,,88891,,1606295415,26508253,"""spatial""",100370.023438,0.0
1606295414991004408,,88892,,1606295415,94983150,"""spatial""",100371.46875,0.0
1606295415022303789,,88893,,1606295415,129576937,"""spatial""",100371.148438,0.0
1606295415100398044,,88894,,1606295415,185312585,"""spatial""",100369.125,0.0
1606295415162666472,,88895,,1606295415,234568908,"""spatial""",100371.117188,0.0
1606295415224931090,,88896,,1606295415,290110418,"""spatial""",100370.90625,0.0
1606295415293729771,,88897,,1606295415,326941529,"""spatial""",100370.234375,0.0
1606295415342194494,,88898,,1606295415,384663589,"""spatial""",100369.40625,0.0
1606295415369760675,,88899,,1606295415,429737625,"""spatial""",100371.367188,0.0
1606295415381752123,,88900,,1606295415,490410523,"""spatial""",100367.65625,0.0
1606295415417969105,,88901,,1606295415,527149584,"""spatial""",100370.726562,0.0
1606295415481589740,,88902,,1606295415,584766069,"""spatial""",100372.421875,0.0
1606295415535882214,,88903,,1606295415,629967993,"""spatial""",100369.203125,0.0
1606295415580248334,,88904,,1606295415,689432890,"""spatial""",100371.8125,0.0
1606295415637341072,,88905,,1606295415,740283326,"""spatial""",100370.390625,0.0
1606295415671988924,,88906,,1606295415,779960062,"""spatial""",100371.351562,0.0
1606295415725741576,,88907,,1606295415,828774135,"""spatial""",100368.929688,0.0
1606295415775034404,,88908,,1606295415,885103233,"""spatial""",100371.0625,0.0
1606295415839074610,,88909,,1606295415,935904893,"""spatial""",100368.34375,0.0
1606295415871769664,,88910,,1606295415,980317254,"""spatial""",100370.195312,0.0
1606295415919256321,,88911,,1606295416,28971802,"""spatial""",100368.710938,0.0
1606295415977313626,,88912,,1606295416,85143788,"""spatial""",100369.09375,0.0
1606295416036649319,,88913,,1606295416,139588611,"""spatial""",100372.015625,0.0
1606295416086681224,,88914,,1606295416,195422546,"""spatial""",100372.203125,0.0
1606295416118527060,,88915,,1606295416,228096507,"""spatial""",100368.640625,0.0
1606295416170711253,,88916,,1606295416,280347193,"""spatial""",100369.4375,0.0
1606295416224866691,,88917,,1606295416,335033116,"""spatial""",100370.453125,0.0
1606295416289320953,,88918,,1606295416,394753926,"""spatial""",100370.65625,0.0
1606295416324128773,,88919,,1606295416,427461400,"""spatial""",100370.382812,0.0
1606295416371096140,,88920,,1606295416,480775460,"""spatial""",100369.960938,0.0
1606295416428444596,,88921,,1606295416,535331121,"""spatial""",100369.929688,0.0
1606295416487448222,,88922,,1606295416,594722993,"""spatial""",100371.289062,0.0
1606295416518205443,,88923,,1606295416,627377267,"""spatial""",100368.5625,0.0
1606295416575385256,,88924,,1606295416,679757003,"""spatial""",100370.078125,0.0
1606295416626233354,,88925,,1606295416,730702926,"""spatial""",100369.75,0.0
1606295416685674649,,88926,,1606295416,789814936,"""spatial""",100371.828125,0.0
1606295416718824451,,88927,,1606295416,826506034,"""spatial""",100370.742188,0.0
1606295416785798054,,88928,,1606295416,895306644,"""spatial""",100371.914062,0.0
1606295416819722252,,88929,,1606295416,929658581,"""spatial""",100371.84375,0.0
1606295416881513300,,88930,,1606295416,990065666,"""spatial""",100370.664062,0.0
1606295416917753915,,88931,,1606295417,26690264,"""spatial""",100371.507812,0.0
1606295416986108312,,88932,,1606295417,95276437,"""spatial""",100372.804688,0.0
1606295417021123116,,88933,,1606295417,129822023,"""spatial""",100370.265625,0.0
1606295417079131178,,88934,,1606295417,185655071,"""spatial""",100371.640625,0.0
1606295417125405431,,88935,,1606295417,234862731,"""spatial""",100371.554688,0.0
1606295417193699290,,88936,,1606295417,290496429,"""spatial""",100370.125,0.0
1606295417221733440,,88937,,1606295417,327209078,"""spatial""",100370.28125,0.0
1606295417294632259,,88938,,1606295417,384929488,"""spatial""",100370.265625,0.0
1606295417354548762,,88939,,1606295417,430007849,"""spatial""",100370.65625,0.0
1606295417415399568,,88940,,1606295417,494531371,"""spatial""",100369.820312,0.0
1606295417461954048,,88941,,1606295417,527197270,"""spatial""",100371.703125,0.0
1606295417504411068,,88942,,1606295417,585063656,"""spatial""",100370.46875,0.0
1606295417521269327,,88943,,1606295417,630216629,"""spatial""",100370.515625,0.0
1606295417590597028,,88944,,1606295417,689698727,"""spatial""",100370.742188,0.0
1606295417617090812,,88945,,1606295417,726325163,"""spatial""",100371.039062,0.0
1606295417684403936,,88946,,1606295417,780355711,"""spatial""",100370.671875,0.0
1606295417721658276,,88947,,1606295417,828985746,"""spatial""",100371.085938,0.0
1606295418977151471,,88948,,1606295417,885093657,"""spatial""",100370.570312,0.0
1606295421629961755,,88949,,1606295417,939633017,"""spatial""",100371.109375,0.0
1606295421629973405,,88950,,1606295417,980205503,"""spatial""",100370.25,0.0
1606295421629977660,,88951,,1606295418,29195826,"""spatial""",100369.75,0.0
1606295421629983968,,88952,,1606295418,85381886,"""spatial""",100370.023438,0.0
1606295422560975553,,88953,,1606295418,139805747,"""spatial""",100369.375,0.0
1606295422560982449,,88954,,1606295418,176280133,"""spatial""",100370.414062,0.0
1606295422560986810,,88955,,1606295418,228276106,"""spatial""",100369.328125,0.0
1606295422561010036,,88956,,1606295418,280698941,"""spatial""",100370.375,0.0
1606295422561017073,,88957,,1606295418,335326902,"""spatial""",100369.796875,0.0
1606295422561022218,,88958,,1606295418,394846800,"""spatial""",100369.09375,0.0
1606295422561039251,,88959,,1606295418,427448773,"""spatial""",100369.625,0.0
1606295422561044587,,88960,,1606295418,484827009,"""spatial""",100367.859375,0.0
1606295422561050403,,88961,,1606295418,535556657,"""spatial""",100370.351562,0.0
1606295422561056405,,88962,,1606295418,595021492,"""spatial""",100368.40625,0.0
1606295422561072477,,88963,,1606295418,627685553,"""spatial""",100366.96875,0.0
1606295422561078996,,88964,,1606295418,680090751,"""spatial""",100369.601562,0.0
1606295422561083768,,88965,,1606295418,734643562,"""spatial""",100370.1875,0.0
1606295422561089891,,88966,,1606295418,790102060,"""spatial""",100370.8125,0.0
1606295422561128689,,88967,,1606295418,826712846,"""spatial""",100369.414062,0.0
1606295422561134913,,88968,,1606295418,895358406,"""spatial""",100370.046875,0.0
1606295422561140021,,88969,,1606295418,929916167,"""spatial""",100368.117188,0.0
1606295422561144161,,88970,,1606295418,990360139,"""spatial""",100368.953125,0.0
1606295422561150826,,88971,,1606295419,26969363,"""spatial""",100369.421875,0.0
1606295422561157078,,88972,,1606295419,95614835,"""spatial""",100370.554688,0.0
1606295422561167259,,88973,,1606295419,130233109,"""spatial""",100368.71875,0.0
1606295422561171271,,88974,,1606295419,186162782,"""spatial""",100370.359375,0.0
1606295422561187230,,88975,,1606295419,235153080,"""spatial""",100368.390625,0.0
1606295422561194293,,88976,,1606295419,294635103,"""spatial""",100370.375,0.0
1606295422561199372,,88977,,1606295419,327326139,"""spatial""",100372.328125,0.0
1606295422561204347,,88978,,1606295419,385078112,"""spatial""",100370.335938,0.0
1606295422561221459,,88979,,1606295419,430335773,"""spatial""",100370.375,0.0
1606295422561227562,,88980,,1606295419,494808958,"""spatial""",100370.148438,0.0
1606295422561233930,,88981,,1606295419,527450681,"""spatial""",100370.242188,0.0
1606295422561241612,,88982,,1606295419,585382279,"""spatial""",100371.265625,0.0
1606295422561253598,,88983,,1606295419,630716627,"""spatial""",100370.09375,0.0
1606295422561266788,,88984,,1606295419,689913438,"""spatial""",100368.8125,0.0
1606295422561271468,,88985,,1606295419,726333711,"""spatial""",100370.875,0.0
1606295422754198444,,88986,,1606295419,780473322,"""spatial""",100369.953125,0.0
1606295422754220337,,88987,,1606295419,829321657,"""spatial""",100370.203125,0.0
1606295422754229652,,88988,,1606295419,885529443,"""spatial""",100369.679688,0.0
1606295422754237026,,88989,,1606295419,939847678,"""spatial""",100371.09375,0.0
1606295422754241999,,88990,,1606295419,980722289,"""spatial""",100369.71875,0.0
1606295422754265581,,88991,,1606295420,29884162,"""spatial""",100372.859375,0.0
1606295422754275555,,88992,,1606295420,85903460,"""spatial""",100370.695312,0.0
1606295422754280651,,88993,,1606295420,140130833,"""spatial""",100370.40625,0.0
1606295422754303856,,88994,,1606295420,176747094,"""spatial""",100370.820312,0.0
1606295422754311922,,88995,,1606295420,228507567,"""spatial""",100369.5,0.0
1606295422754322605,,88996,,1606295420,284918003,"""spatial""",100370.96875,0.0
1606295422754328024,,88997,,1606295420,335606026,"""spatial""",100370.1875,0.0
1606295422754335925,,88998,,1606295420,395127073,"""spatial""",100370.109375,0.0
1606295422754341281,,88999,,1606295420,427742922,"""spatial""",100370.84375,0.0
1606295422754345826,,89000,,1606295420,485201482,"""spatial""",100370.164062,0.0
1606295422754366769,,89001,,1606295420,536009005,"""spatial""",100371.234375,0.0
1606295422754373063,,89002,,1606295420,595285803,"""spatial""",100370.84375,0.0
1606295422754387976,,89003,,1606295420,627889802,"""spatial""",100370.578125,0.0
1606295422754391576,,89004,,1606295420,680267087,"""spatial""",100370.164062,0.0
1606295422754420791,,89005,,1606295420,734874235,"""spatial""",100369.375,0.0
1606295422754426886,,89006,,1606295420,790320521,"""spatial""",100370.3125,0.0
1606295422754431894,,89007,,1606295420,826942519,"""spatial""",100369.984375,0.0
1606295422754441000,,89008,,1606295420,895610942,"""spatial""",100371.671875,0.0
1606295422754446454,,89009,,1606295420,930266353,"""spatial""",100371.78125,0.0
1606295422754460446,,89010,,1606295420,990823301,"""spatial""",100370.453125,0.0
1606295422754467733,,89011,,1606295421,27271062,"""spatial""",100370.929688,0.0
1606295422754472675,,89012,,1606295421,76281622,"""spatial""",100370.554688,0.0
1606295422754476701,,89013,,1606295421,130374395,"""spatial""",100371.445312,0.0
1606295422754489389,,89014,,1606295421,189720943,"""spatial""",100371.945312,0.0
1606295422754509915,,89015,,1606295421,235415929,"""spatial""",100368.335938,0.0
1606295422754514321,,89016,,1606295421,294810164,"""spatial""",100370.320312,0.0
1606295422754523704,,89017,,1606295421,327629413,"""spatial""",100371.4375,0.0
1606295422754528627,,89018,,1606295421,385389923,"""spatial""",100371.070312,0.0
1606295422754539802,,89019,,1606295421,430692021,"""spatial""",100371.09375,0.0
1606295422810181291,,89020,,1606295421,495085106,"""spatial""",100370.53125,0.0
1606295422810195607,,89021,,1606295421,527625955,"""spatial""",100369.265625,0.0
1606295422810210220,,89022,,1606295421,585437940,"""spatial""",100371.453125,0.0
1606295422810217580,,89023,,1606295421,634604439,"""spatial""",100370.34375,0.0
1606295422810223593,,89024,,1606295421,690229261,"""spatial""",100371.320312,0.0
1606295422810231402,,89025,,1606295421,726764098,"""spatial""",100370.296875,0.0
1606295422810237151,,89026,,1606295421,780881320,"""spatial""",100370.117188,0.0
1606295422810242120,,89027,,1606295421,829828594,"""spatial""",100371.367188,0.0
1606295422810247068,,89028,,1606295421,885969241,"""spatial""",100370.96875,0.0
1606295422810268676,,89029,,1606295421,940286589,"""spatial""",100371.15625,0.0
1606295422810298691,,89030,,1606295421,984898763,"""spatial""",100369.125,0.0
1606295422810307108,,89031,,1606295422,30050786,"""spatial""",100371.0,0.0
1606295422810315164,,89032,,1606295422,86041959,"""spatial""",100370.515625,0.0
1606295422810322412,,89033,,1606295422,140429232,"""spatial""",100369.742188,0.0
1606295422810332871,,89034,,1606295422,180102780,"""spatial""",100370.703125,0.0
1606295422810338091,,89035,,1606295422,228791653,"""spatial""",100367.882812,0.0
1606295422810344264,,89036,,1606295422,285269251,"""spatial""",100369.78125,0.0
1606295422810350909,,89037,,1606295422,336072837,"""spatial""",100370.578125,0.0
1606295422810356841,,89038,,1606295422,395425285,"""spatial""",100370.359375,0.0
1606295422810362675,,89039,,1606295422,427916296,"""spatial""",100371.0625,0.0
1606295422868020042,,89040,,1606295422,485391169,"""spatial""",100372.4375,0.0
1606295422868029495,,89041,,1606295422,536001154,"""spatial""",100370.117188,0.0
1606295422868037745,,89042,,1606295422,595461139,"""spatial""",100370.484375,0.0
1606295422868044153,,89043,,1606295422,627968888,"""spatial""",100370.84375,0.0
1606295422868052828,,89044,,1606295422,680294924,"""spatial""",100369.796875,0.0
1606295422868060855,,89045,,1606295422,735402397,"""spatial""",100371.015625,0.0
1606295422868066987,,89046,,1606295422,791159682,"""spatial""",100370.429688,0.0
1606295422868073196,,89047,,1606295422,827592843,"""spatial""",100370.765625,0.0
1606295422868082954,,89048,,1606295422,876606566,"""spatial""",100370.351562,0.0
1606295422960197526,,89049,,1606295422,930406877,"""spatial""",100370.75,0.0
1606295422960210249,,89050,,1606295422,994733812,"""spatial""",100370.65625,0.0
1606295423039681571,,89051,,1606295423,27390910,"""spatial""",100369.226562,0.0
1606295423039689524,,89052,,1606295423,76666884,"""spatial""",100369.21875,0.0
1606295423106483345,,89053,,1606295423,130409694,"""spatial""",100372.304688,0.0
1606295423150447099,,89054,,1606295423,190016404,"""spatial""",100372.234375,0.0
1606295423226882428,,89055,,1606295423,226560565,"""spatial""",100370.0,0.0
1606295423289980591,,89056,,1606295423,295135888,"""spatial""",100370.679688,0.0
1606295423289992897,,89057,,1606295423,327748899,"""spatial""",100372.078125,0.0
1606295423458980928,,89058,,1606295423,385497097,"""spatial""",100369.890625,0.0
1606295423576473050,,89059,,1606295423,434767145,"""spatial""",100370.765625,0.0
1606295423576546389,,89060,,1606295423,495278318,"""spatial""",100369.398438,0.0
1606295423576559607,,89061,,1606295423,529862604,"""spatial""",100369.5,0.0
1606295423673134696,,89062,,1606295423,585729152,"""spatial""",100370.34375,0.0
1606295423673146267,,89063,,1606295423,634912387,"""spatial""",100370.4375,0.0
1606295423673153559,,89064,,1606295423,690629860,"""spatial""",100370.5625,0.0
1606295423741557879,,89065,,1606295423,727382096,"""spatial""",100371.21875,0.0
1606295423741569062,,89066,,1606295423,784878269,"""spatial""",100369.1875,0.0
1606295423796361325,,89067,,1606295423,830033555,"""spatial""",100369.945312,0.0
1606295423861698450,,89068,,1606295423,885956578,"""spatial""",100370.539062,0.0
1606295423902792796,,89069,,1606295423,940387951,"""spatial""",100370.25,0.0
1606295423949266352,,89070,,1606295423,984978911,"""spatial""",100370.234375,0.0
1606295423987457854,,89071,,1606295424,30271672,"""spatial""",100368.71875,0.0
1606295424039535039,,89072,,1606295424,86292870,"""spatial""",100370.648438,0.0
1606295424071819975,,89073,,1606295424,140801930,"""spatial""",100370.296875,0.0
1606295424094539696,,89074,,1606295424,180469166,"""spatial""",100369.4375,0.0
1606295424156306292,,89075,,1606295424,229161465,"""spatial""",100369.179688,0.0
1606295424200869372,,89076,,1606295424,285445775,"""spatial""",100371.335938,0.0
1606295424258530401,,89077,,1606295424,336235435,"""spatial""",100370.429688,0.0
1606295424326653862,,89078,,1606295424,395614808,"""spatial""",100372.007812,0.0
1606295424363008327,,89079,,1606295424,428268532,"""spatial""",100371.296875,0.0
1606295424415226800,,89080,,1606295424,485656955,"""spatial""",100370.46875,0.0
1606295424467904690,,89081,,1606295424,539984015,"""spatial""",100370.1875,0.0
1606295424511708021,,89082,,1606295424,595962463,"""spatial""",100371.0625,0.0
1606295424577006195,,89083,,1606295424,628694774,"""spatial""",100370.5625,0.0
1606295424604526730,,89084,,1606295424,680818222,"""spatial""",100371.414062,0.0
1606295424678651589,,89085,,1606295424,735433783,"""spatial""",100367.4375,0.0
1606295424725232024,,89086,,1606295424,794993305,"""spatial""",100372.101562,0.0
1606295424773461369,,89087,,1606295424,827820629,"""spatial""",100369.8125,0.0
1606295424801818400,,89088,,1606295424,876751640,"""spatial""",100371.0,0.0
1606295424867416386,,89089,,1606295424,930659800,"""spatial""",100370.382812,0.0
1606295424909490622,,89090,,1606295424,995163073,"""spatial""",100370.367188,0.0
1606295424956545968,,89091,,1606295425,27774997,"""spatial""",100368.203125,0.0
1606295425001214020,,89092,,1606295425,80981395,"""spatial""",100370.046875,0.0
1606295425067636476,,89093,,1606295425,130841843,"""spatial""",100370.734375,0.0
1606295425097183906,,89094,,1606295425,190313253,"""spatial""",100368.851562,0.0
1606295425138677372,,89095,,1606295425,226867776,"""spatial""",100369.71875,0.0
1606295425207141271,,89096,,1606295425,295425211,"""spatial""",100371.25,0.0
1606295425278308571,,89097,,1606295425,330052973,"""spatial""",100369.132812,0.0
1606295425317984871,,89098,,1606295425,385817095,"""spatial""",100370.875,0.0
1606295425401081085,,89099,,1606295425,435057581,"""spatial""",100368.5625,0.0
1606295425530243813,,89100,,1606295425,495746566,"""spatial""",100371.59375,0.0
1606295425698251174,,89101,,1606295425,530490215,"""spatial""",100371.78125,0.0
1606295425698260790,,89102,,1606295425,586028763,"""spatial""",100370.671875,0.0
1606295425698270784,,89103,,1606295425,635256986,"""spatial""",100372.171875,0.0
1606295425729636786,,89104,,1606295425,690726834,"""spatial""",100369.5,0.0
1606295425729647250,,89105,,1606295425,727563595,"""spatial""",100369.984375,0.0
1606295425729663923,,89106,,1606295425,785273355,"""spatial""",100371.109375,0.0
1606295425758576041,,89107,,1606295425,830729566,"""spatial""",100370.710938,0.0
1606295425802759685,,89108,,1606295425,886193539,"""spatial""",100370.398438,0.0
1606295425854243538,,89109,,1606295425,940829012,"""spatial""",100370.328125,0.0
1606295425903374729,,89110,,1606295425,985669698,"""spatial""",100369.0625,0.0
1606295425944358089,,89111,,1606295426,30651321,"""spatial""",100370.046875,0.0
1606295426004819840,,89112,,1606295426,90114594,"""spatial""",100370.828125,0.0
1606295426047177330,,89113,,1606295426,126531017,"""spatial""",100369.65625,0.0
1606295426113719952,,89114,,1606295426,180608803,"""spatial""",100370.132812,0.0
1606295426144636200,,89115,,1606295426,229400051,"""spatial""",100370.90625,0.0
1606295426213226038,,89116,,1606295426,285634111,"""spatial""",100371.484375,0.0
1606295426248386516,,89117,,1606295426,339967384,"""spatial""",100370.5625,0.0
1606295426319244937,,89118,,1606295426,396031219,"""spatial""",100371.03125,0.0
1606295426357392129,,89119,,1606295426,428810981,"""spatial""",100371.234375,0.0
1606295426410366291,,89120,,1606295426,485860628,"""spatial""",100371.398438,0.0
1606295426456866259,,89121,,1606295426,540253826,"""spatial""",100370.0625,0.0
1606295426512427984,,89122,,1606295426,576888412,"""spatial""",100370.0,0.0
1606295426541184379,,89123,,1606295426,628772823,"""spatial""",100370.726562,0.0
1606295426612057045,,89124,,1606295426,681069659,"""spatial""",100370.226562,0.0
1606295426650550169,,89125,,1606295426,735790506,"""spatial""",100370.359375,0.0
1606295426737125598,,89126,,1606295426,795294417,"""spatial""",100370.015625,0.0
1606295426759783164,,89127,,1606295426,827869540,"""spatial""",100371.257812,0.0
1606295426806851947,,89128,,1606295426,880322801,"""spatial""",100368.570312,0.0
1606295426834821884,,89129,,1606295426,930905474,"""spatial""",100370.679688,0.0
1606295426924334667,,89130,,1606295426,995347372,"""spatial""",100370.75,0.0
1606295426948339573,,89131,,1606295427,28088495,"""spatial""",100370.984375,0.0
1606295427014947656,,89132,,1606295427,80365168,"""spatial""",100369.21875,0.0
1606295427042473232,,89133,,1606295427,135070141,"""spatial""",100369.796875,0.0
1606295427127042546,,89134,,1606295427,190657427,"""spatial""",100370.539062,0.0
1606295427152108784,,89135,,1606295427,227176888,"""spatial""",100371.75,0.0
1606295427186769077,,89136,,1606295427,295794335,"""spatial""",100370.828125,0.0
1606295427225606397,,89137,,1606295427,330487671,"""spatial""",100369.59375,0.0
1606295427277269643,,89138,,1606295427,386061257,"""spatial""",100368.8125,0.0
