rosbagTimestamp,data
1606295422825046586,"""1606295421.799961,38.254635,140.835520,197.569000,-0.001000,-0.001000,-0.004000,6.528000,6.528000,9.184000,2,1,1,0"""
1606295422825055699,"""1606295421.799961,38.254635,140.835520,197.569000,-0.001000,-0.001000,-0.004000,6.528000,6.528000,9.184000,2,1,1,0"""
1606295422825060120,"""1606295421.999961,38.254635,140.835520,197.563000,0.001000,-0.003000,0.000000,6.528000,6.528000,9.200001,2,1,1,0"""
1606295422825072868,"""1606295421.999961,38.254635,140.835520,197.563000,0.001000,-0.003000,0.000000,6.528000,6.528000,9.200001,2,1,1,0"""
1606295422825083141,"""1606295422.199961,38.254635,140.835520,197.562000,0.001000,0.006000,-0.003000,6.544000,6.544000,9.200001,2,1,1,0"""
1606295422825103130,"""1606295422.199961,38.254635,140.835520,197.562000,0.001000,0.006000,-0.003000,6.544000,6.544000,9.200001,2,1,1,0"""
1606295422825114126,"""1606295422.399961,38.254635,140.835520,197.562000,0.000000,0.000000,-0.007000,6.544000,6.544000,9.216001,2,1,1,0"""
1606295422825134910,"""1606295422.399961,38.254635,140.835520,197.562000,0.000000,0.000000,-0.007000,6.544000,6.544000,9.216001,2,1,1,0"""
1606295422927096914,"""1606295422.599961,38.254635,140.835520,197.560000,-0.018000,-0.003000,-0.006000,6.544000,6.544000,9.232000,2,1,1,0"""
1606295422927126394,"""1606295422.599961,38.254635,140.835520,197.560000,-0.018000,-0.003000,-0.006000,6.544000,6.544000,9.232000,2,1,1,0"""
1606295422987551827,"""1606295422.799961,38.254635,140.835520,197.557000,-0.039000,-0.009000,-0.005000,6.544000,6.544000,9.232000,2,1,1,0"""
1606295423074513806,"""1606295422.799961,38.254635,140.835520,197.557000,-0.039000,-0.009000,-0.005000,6.544000,6.544000,9.232000,2,1,1,0"""
1606295423158443366,"""1606295422.999961,38.254635,140.835520,197.564000,-0.038000,-0.006000,-0.013000,6.560000,6.560000,9.248000,2,1,1,0"""
1606295423286781468,"""1606295422.999961,38.254635,140.835520,197.564000,-0.038000,-0.006000,-0.013000,6.560000,6.560000,9.248000,2,1,1,0"""
1606295423478701632,"""1606295423.199961,38.254635,140.835520,197.569000,-0.027000,0.020000,-0.019000,6.560000,6.560000,9.264001,2,1,1,0"""
1606295423600234315,"""1606295423.199961,38.254635,140.835520,197.569000,-0.027000,0.020000,-0.019000,6.560000,6.560000,9.264001,2,1,1,0"""
1606295423684517345,"""1606295423.399961,38.254635,140.835520,197.571000,-0.016000,0.012000,-0.019000,6.560000,6.560000,9.264001,2,1,1,0"""
1606295423757845102,"""1606295423.399961,38.254635,140.835520,197.571000,-0.016000,0.012000,-0.019000,6.560000,6.560000,9.264001,2,1,1,0"""
1606295423813630233,"""1606295423.599961,38.254635,140.835520,197.563000,-0.006000,-0.002000,-0.011000,6.560000,6.560000,9.280001,2,1,1,0"""
1606295423869656226,"""1606295423.599961,38.254635,140.835520,197.563000,-0.006000,-0.002000,-0.011000,6.560000,6.560000,9.280001,2,1,1,0"""
1606295423953815576,"""1606295423.799961,38.254635,140.835520,197.550000,-0.013000,0.001000,0.000000,6.560000,6.560000,9.280001,2,1,1,0"""
1606295424065306358,"""1606295423.899961,38.254635,140.835520,197.553000,-0.001000,0.012000,-0.007000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424156723912,"""1606295423.899961,38.254635,140.835520,197.553000,-0.001000,0.012000,-0.007000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424259102236,"""1606295424.99961,38.254635,140.835520,197.552000,0.028000,0.010000,-0.006000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424354607375,"""1606295424.99961,38.254635,140.835520,197.552000,0.028000,0.010000,-0.006000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424469235910,"""1606295424.299961,38.254635,140.835520,197.554000,0.045000,-0.008000,-0.006000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424577186182,"""1606295424.299961,38.254635,140.835520,197.554000,0.045000,-0.008000,-0.006000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424679895355,"""1606295424.499961,38.254635,140.835520,197.545000,0.029000,-0.025000,-0.006000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424762930177,"""1606295424.499961,38.254635,140.835520,197.545000,0.029000,-0.025000,-0.006000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424867990919,"""1606295424.699961,38.254635,140.835520,197.541000,0.017000,-0.015000,-0.007000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295424957051258,"""1606295424.699961,38.254635,140.835520,197.541000,0.017000,-0.015000,-0.007000,6.544000,6.544000,9.264001,2,1,1,0"""
1606295425068215883,"""1606295424.899961,38.254635,140.835520,197.546000,0.009000,-0.010000,-0.012000,6.544000,6.544000,9.280001,2,1,1,0"""
1606295425164433589,"""1606295424.899961,38.254635,140.835520,197.546000,0.009000,-0.010000,-0.012000,6.544000,6.544000,9.280001,2,1,1,0"""
1606295425279580507,"""1606295425.99961,38.254635,140.835520,197.540000,0.003000,-0.014000,-0.009000,6.544000,6.544000,9.280001,2,1,1,0"""
1606295425403386646,"""1606295425.99961,38.254635,140.835520,197.540000,0.003000,-0.014000,-0.009000,6.544000,6.544000,9.280001,2,1,1,0"""
1606295425591839434,"""1606295425.299960,38.254635,140.835520,197.541000,-0.005000,-0.013000,-0.012000,6.544000,6.544000,9.280001,2,1,1,0"""
1606295425703045678,"""1606295425.299960,38.254635,140.835520,197.541000,-0.005000,-0.013000,-0.012000,6.544000,6.544000,9.280001,2,1,1,0"""
1606295425742189140,"""1606295425.499960,38.254635,140.835520,197.545000,0.002000,-0.015000,-0.013000,6.560000,6.560000,9.280001,2,1,1,0"""
1606295425787906017,"""1606295425.499960,38.254635,140.835520,197.545000,0.002000,-0.015000,-0.013000,6.560000,6.560000,9.280001,2,1,1,0"""
1606295425858186456,"""1606295425.699960,38.254635,140.835519,197.543000,0.009000,-0.026000,-0.013000,6.560000,6.560000,9.296000,2,1,1,0"""
1606295425944928985,"""1606295425.699960,38.254635,140.835519,197.543000,0.009000,-0.026000,-0.013000,6.560000,6.560000,9.296000,2,1,1,0"""
1606295426053549398,"""1606295425.899960,38.254635,140.835519,197.545000,-0.004000,-0.022000,-0.017000,6.560000,6.560000,9.296000,2,1,1,0"""
1606295426145418407,"""1606295425.899960,38.254635,140.835519,197.545000,-0.004000,-0.022000,-0.017000,6.560000,6.560000,9.296000,2,1,1,0"""
1606295426249029960,"""1606295426.99960,38.254635,140.835519,197.541000,0.010000,-0.015000,-0.014000,6.560000,6.560000,9.296000,2,1,1,0"""
1606295426338082592,"""1606295426.99960,38.254635,140.835519,197.541000,0.010000,-0.015000,-0.014000,6.560000,6.560000,9.296000,2,1,1,0"""
1606295426457463176,"""1606295426.299960,38.254635,140.835519,197.532000,0.014000,-0.009000,-0.007000,6.560000,6.560000,9.312000,2,1,1,0"""
1606295426541500351,"""1606295426.299960,38.254635,140.835519,197.532000,0.014000,-0.009000,-0.007000,6.560000,6.560000,9.312000,2,1,1,0"""
1606295426651147619,"""1606295426.499960,38.254635,140.835519,197.538000,0.027000,-0.009000,-0.015000,6.560000,6.560000,9.312000,2,1,1,0"""
1606295426745432721,"""1606295426.599960,38.254635,140.835520,197.528000,0.027000,0.001000,-0.010000,6.544000,6.544000,9.280001,2,1,1,0"""
1606295426836479610,"""1606295426.699960,38.254635,140.835520,197.527000,0.024000,0.007000,-0.011000,6.528000,6.528000,9.264001,2,1,1,0"""
1606295426934057272,"""1606295426.699960,38.254635,140.835520,197.527000,0.024000,0.007000,-0.011000,6.528000,6.528000,9.264001,2,1,1,0"""
1606295427042829708,"""1606295426.899960,38.254635,140.835520,197.523000,0.017000,0.007000,-0.011000,6.528000,6.528000,9.264001,2,1,1,0"""
1606295427139658205,"""1606295426.899960,38.254635,140.835520,197.523000,0.017000,0.007000,-0.011000,6.528000,6.528000,9.264001,2,1,1,0"""
1606295427227544077,"""1606295427.99960,38.254635,140.835520,197.529000,0.011000,-0.001000,-0.017000,6.528000,6.528000,9.280001,2,1,1,0"""
1606295427327686557,"""1606295427.99960,38.254635,140.835520,197.529000,0.011000,-0.001000,-0.017000,6.528000,6.528000,9.280001,2,1,1,0"""
1606295427427447750,"""1606295427.299960,38.254635,140.835520,197.525000,0.015000,0.011000,-0.015000,6.528000,6.528000,9.280001,2,1,1,0"""
1606295427552391865,"""1606295427.299960,38.254635,140.835520,197.525000,0.015000,0.011000,-0.015000,6.528000,6.528000,9.280001,2,1,1,0"""
1606295427652411605,"""1606295427.499960,38.254635,140.835520,197.535000,0.005000,0.009000,-0.023000,6.528000,6.528000,9.280001,2,1,1,0"""
1606295427743808563,"""1606295427.499960,38.254635,140.835520,197.535000,0.005000,0.009000,-0.023000,6.528000,6.528000,9.280001,2,1,1,0"""
1606295427830471700,"""1606295427.699960,38.254635,140.835520,197.533000,-0.015000,0.016000,-0.019000,6.528000,6.528000,9.296000,2,1,1,0"""
1606295427941769590,"""1606295427.699960,38.254635,140.835520,197.533000,-0.015000,0.016000,-0.019000,6.528000,6.528000,9.296000,2,1,1,0"""
1606295428036316458,"""1606295427.899960,38.254635,140.835520,197.529000,-0.024000,0.007000,-0.017000,6.544000,6.544000,9.296000,2,1,1,0"""
1606295428134885497,"""1606295427.899960,38.254635,140.835520,197.529000,-0.024000,0.007000,-0.017000,6.544000,6.544000,9.296000,2,1,1,0"""
1606295428236553361,"""1606295428.99960,38.254635,140.835520,197.526000,-0.014000,0.011000,-0.017000,6.544000,6.544000,9.296000,2,1,1,0"""
1606295428326695150,"""1606295428.99960,38.254635,140.835520,197.526000,-0.014000,0.011000,-0.017000,6.544000,6.544000,9.296000,2,1,1,0"""
1606295428439706663,"""1606295428.299960,38.254635,140.835520,197.523000,-0.025000,0.012000,-0.014000,6.544000,6.544000,9.312000,2,1,1,0"""
1606295428526757495,"""1606295428.299960,38.254635,140.835520,197.523000,-0.025000,0.012000,-0.014000,6.544000,6.544000,9.312000,2,1,1,0"""
1606295428646722904,"""1606295428.499960,38.254635,140.835520,197.519000,-0.038000,-0.009000,-0.009000,6.544000,6.544000,9.312000,2,1,1,0"""
1606295428726699946,"""1606295428.499960,38.254635,140.835520,197.519000,-0.038000,-0.009000,-0.009000,6.544000,6.544000,9.312000,2,1,1,0"""
1606295428825865705,"""1606295428.699960,38.254635,140.835520,197.516000,-0.044000,-0.015000,-0.009000,6.544000,6.544000,9.328000,2,1,1,0"""
1606295428922645662,"""1606295428.699960,38.254635,140.835520,197.516000,-0.044000,-0.015000,-0.009000,6.544000,6.544000,9.328000,2,1,1,0"""
1606295429027171263,"""1606295428.899959,38.254635,140.835520,197.508000,-0.038000,-0.010000,-0.008000,6.560000,6.560000,9.328000,2,1,1,0"""
1606295429129628287,"""1606295428.899959,38.254635,140.835520,197.508000,-0.038000,-0.010000,-0.008000,6.560000,6.560000,9.328000,2,1,1,0"""
1606295429227312108,"""1606295429.99959,38.254635,140.835520,197.504000,-0.035000,-0.003000,-0.006000,6.560000,6.560000,9.328000,2,1,1,0"""
1606295429331082266,"""1606295429.299959,38.254635,140.835520,197.498000,-0.020000,0.002000,-0.004000,6.560000,6.560000,9.344001,2,1,1,0"""
1606295429432680832,"""1606295429.299959,38.254635,140.835520,197.498000,-0.020000,0.002000,-0.004000,6.560000,6.560000,9.344001,2,1,1,0"""
1606295429591687955,"""1606295429.399959,38.254635,140.835520,197.495000,-0.020000,0.000000,-0.005000,6.544000,6.544000,9.312000,2,1,1,0"""
1606295429799435146,"""1606295429.399959,38.254635,140.835520,197.495000,-0.020000,0.000000,-0.005000,6.544000,6.544000,9.312000,2,1,1,0"""
1606295429898378737,"""1606295429.599959,38.254635,140.835520,197.488000,-0.015000,-0.011000,-0.003000,6.560000,6.560000,9.328000,2,1,1,0"""
1606295429943221490,"""1606295429.599959,38.254635,140.835520,197.488000,-0.015000,-0.011000,-0.003000,6.560000,6.560000,9.328000,2,1,1,0"""
1606295430042784670,"""1606295429.799959,38.254635,140.835520,197.483000,-0.003000,-0.018000,0.002000,6.560000,6.560000,9.344001,2,1,1,0"""
1606295430112112110,"""1606295429.799959,38.254635,140.835520,197.483000,-0.003000,-0.018000,0.002000,6.560000,6.560000,9.344001,2,1,1,0"""
1606295430154641731,"""1606295429.999959,38.254635,140.835520,197.473000,-0.010000,-0.026000,0.008000,6.560000,6.560000,9.344001,2,1,1,0"""
1606295430301552116,"""1606295429.999959,38.254635,140.835520,197.473000,-0.010000,-0.026000,0.008000,6.560000,6.560000,9.344001,2,1,1,0"""
1606295430345524136,"""1606295430.199959,38.254635,140.835520,197.469000,0.020000,0.015000,0.005000,6.576000,6.576000,9.360001,2,1,1,0"""
1606295430431860584,"""1606295430.199959,38.254635,140.835520,197.469000,0.020000,0.015000,0.005000,6.576000,6.576000,9.360001,2,1,1,0"""
1606295430518545791,"""1606295430.399959,38.254635,140.835520,197.475000,0.043000,0.006000,-0.004000,6.576000,6.576000,9.376000,2,1,1,0"""
1606295430627309666,"""1606295430.399959,38.254635,140.835520,197.475000,0.043000,0.006000,-0.004000,6.576000,6.576000,9.376000,2,1,1,0"""
1606295430718029660,"""1606295430.599959,38.254635,140.835520,197.477000,0.044000,0.028000,-0.008000,6.592000,6.592000,9.392000,2,1,1,0"""
1606295430826446155,"""1606295430.699959,38.254635,140.835520,197.479000,0.051000,0.029000,-0.010000,6.576000,6.576000,9.376000,2,1,1,0"""
1606295430928888174,"""1606295430.699959,38.254635,140.835520,197.479000,0.051000,0.029000,-0.010000,6.576000,6.576000,9.376000,2,1,1,0"""
1606295431043850951,"""1606295430.899959,38.254635,140.835520,197.472000,-0.006000,0.016000,-0.005000,6.576000,6.576000,9.392000,2,1,1,0"""
1606295431117557892,"""1606295430.899959,38.254635,140.835520,197.472000,-0.006000,0.016000,-0.005000,6.576000,6.576000,9.392000,2,1,1,0"""
1606295431220622161,"""1606295431.99959,38.254635,140.835520,197.458000,-0.062000,0.014000,0.007000,6.592000,6.592000,9.408000,2,1,1,0"""
1606295431324495379,"""1606295431.99959,38.254635,140.835520,197.458000,-0.062000,0.014000,0.007000,6.592000,6.592000,9.408000,2,1,1,0"""
1606295431421338161,"""1606295431.299959,38.254635,140.835520,197.457000,-0.069000,0.009000,0.005000,6.608000,6.608000,9.440001,2,1,1,0"""
1606295431524118457,"""1606295431.299959,38.254635,140.835520,197.457000,-0.069000,0.009000,0.005000,6.608000,6.608000,9.440001,2,1,1,0"""
1606295431627106450,"""1606295431.499959,38.254635,140.835520,197.448000,-0.055000,0.014000,0.007000,6.624001,6.624001,9.456000,2,1,1,0"""
1606295431769902503,"""1606295431.499959,38.254635,140.835520,197.448000,-0.055000,0.014000,0.007000,6.624001,6.624001,9.456000,2,1,1,0"""
1606295431834253571,"""1606295431.699959,38.254635,140.835520,197.445000,-0.055000,0.014000,0.010000,6.640000,6.640000,9.488001,2,1,1,0"""
1606295431927221900,"""1606295431.699959,38.254635,140.835520,197.445000,-0.055000,0.014000,0.010000,6.640000,6.640000,9.488001,2,1,1,0"""
1606295432034894253,"""1606295431.899959,38.254635,140.835520,197.465000,-0.039000,0.004000,-0.005000,6.656000,6.656000,9.504001,2,1,1,0"""
1606295432120184535,"""1606295431.899959,38.254635,140.835520,197.465000,-0.039000,0.004000,-0.005000,6.656000,6.656000,9.504001,2,1,1,0"""
1606295432232304890,"""1606295432.99959,38.254635,140.835520,197.463000,-0.032000,0.008000,-0.003000,6.672000,6.672000,9.536000,2,1,1,0"""
1606295432318839970,"""1606295432.99959,38.254635,140.835520,197.463000,-0.032000,0.008000,-0.003000,6.672000,6.672000,9.536000,2,1,1,0"""
1606295432430591418,"""1606295432.299959,38.254635,140.835520,197.472000,-0.020000,0.005000,-0.009000,6.688000,6.688000,9.552000,2,1,1,0"""
1606295432522059435,"""1606295432.299959,38.254635,140.835520,197.472000,-0.020000,0.005000,-0.009000,6.688000,6.688000,9.552000,2,1,1,0"""
1606295432638673892,"""1606295432.499958,38.254634,140.835520,197.461000,-0.019000,0.011000,0.000000,6.704000,6.704000,9.600000,2,1,1,0"""
1606295432723671603,"""1606295432.499958,38.254634,140.835520,197.461000,-0.019000,0.011000,0.000000,6.704000,6.704000,9.600000,2,1,1,0"""
1606295432830368142,"""1606295432.699958,38.254634,140.835520,197.474000,-0.013000,0.012000,-0.011000,6.736001,6.736001,9.632001,2,1,1,0"""
1606295432949051826,"""1606295432.699958,38.254634,140.835520,197.474000,-0.013000,0.012000,-0.011000,6.736001,6.736001,9.632001,2,1,1,0"""
1606295433030445293,"""1606295432.899958,38.254635,140.835520,197.476000,0.006000,0.015000,-0.012000,6.752000,6.752000,9.664001,2,1,1,0"""
1606295433117709732,"""1606295432.899958,38.254635,140.835520,197.476000,0.006000,0.015000,-0.012000,6.752000,6.752000,9.664001,2,1,1,0"""
1606295433221855291,"""1606295433.99958,38.254635,140.835520,197.510000,0.087000,-0.002000,-0.035000,6.768000,6.768000,9.696000,2,1,1,0"""
1606295433324639515,"""1606295433.99958,38.254635,140.835520,197.510000,0.087000,-0.002000,-0.035000,6.768000,6.768000,9.696000,2,1,1,0"""
1606295433421189468,"""1606295433.299958,38.254635,140.835520,197.519000,0.106000,-0.008000,-0.035000,6.784000,6.784000,9.712001,2,1,1,0"""
1606295433524287444,"""1606295433.299958,38.254635,140.835520,197.519000,0.106000,-0.008000,-0.035000,6.784000,6.784000,9.712001,2,1,1,0"""
1606295433626175962,"""1606295433.499958,38.254635,140.835520,197.501000,0.122000,-0.002000,-0.021000,6.784000,6.784000,9.728001,2,1,1,0"""
1606295433725828554,"""1606295433.499958,38.254635,140.835520,197.501000,0.122000,-0.002000,-0.021000,6.784000,6.784000,9.728001,2,1,1,0"""
1606295433834677859,"""1606295433.699958,38.254636,140.835520,197.488000,0.153000,-0.073000,-0.008000,6.800000,6.800000,9.744000,2,1,1,0"""
1606295433925600111,"""1606295433.699958,38.254636,140.835520,197.488000,0.153000,-0.073000,-0.008000,6.800000,6.800000,9.744000,2,1,1,0"""
1606295434036972422,"""1606295433.899958,38.254636,140.835519,197.473000,0.135000,-0.127000,0.009000,6.800000,6.800000,9.744000,2,1,1,0"""
1606295434121953759,"""1606295433.899958,38.254636,140.835519,197.473000,0.135000,-0.127000,0.009000,6.800000,6.800000,9.744000,2,1,1,0"""
1606295434245189576,"""1606295434.99958,38.254636,140.835519,197.466000,0.092000,-0.154000,0.009000,6.800000,6.800000,9.744000,2,1,1,0"""
1606295434321151732,"""1606295434.99958,38.254636,140.835519,197.466000,0.092000,-0.154000,0.009000,6.800000,6.800000,9.744000,2,1,1,0"""
1606295434432225232,"""1606295434.299958,38.254636,140.835518,197.456000,0.058000,-0.166000,0.012000,6.800000,6.800000,9.744000,2,1,1,0"""
1606295434531077989,"""1606295434.299958,38.254636,140.835518,197.456000,0.058000,-0.166000,0.012000,6.800000,6.800000,9.744000,2,1,1,0"""
1606295434632524492,"""1606295434.499958,38.254636,140.835518,197.465000,0.026000,-0.154000,0.000000,6.816000,6.816000,9.744000,2,1,1,0"""
1606295434743315773,"""1606295434.699958,38.254636,140.835518,197.453000,0.032000,-0.130000,0.006000,6.816000,6.816000,9.744000,2,1,1,0"""
1606295434834193617,"""1606295434.699958,38.254636,140.835518,197.453000,0.032000,-0.130000,0.006000,6.816000,6.816000,9.744000,2,1,1,0"""
1606295435027827168,"""1606295434.799958,38.254636,140.835518,197.449000,0.027000,-0.084000,0.003000,6.800000,6.800000,9.712001,2,1,1,0"""
1606295435137519005,"""1606295434.799958,38.254636,140.835518,197.449000,0.027000,-0.084000,0.003000,6.800000,6.800000,9.712001,2,1,1,0"""
1606295435235345178,"""1606295434.999958,38.254636,140.835518,197.447000,0.029000,-0.027000,-0.003000,6.800000,6.800000,9.712001,2,1,1,0"""
1606295435450958552,"""1606295434.999958,38.254636,140.835518,197.447000,0.029000,-0.027000,-0.003000,6.800000,6.800000,9.712001,2,1,1,0"""
1606295435555823374,"""1606295435.199958,38.254636,140.835518,197.423000,0.077000,0.028000,0.003000,6.800000,6.800000,9.696000,2,1,1,0"""
1606295435555837888,"""1606295435.199958,38.254636,140.835518,197.423000,0.077000,0.028000,0.003000,6.800000,6.800000,9.696000,2,1,1,0"""
1606295435733338191,"""1606295435.399958,38.254637,140.835518,197.430000,0.155000,-0.005000,-0.007000,6.800000,6.800000,9.696000,2,1,1,0"""
1606295435778931382,"""1606295435.399958,38.254637,140.835518,197.430000,0.155000,-0.005000,-0.007000,6.800000,6.800000,9.696000,2,1,1,0"""
1606295435778937094,"""1606295435.599958,38.254638,140.835518,197.375000,0.246000,-0.130000,0.047000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295435933651679,"""1606295435.599958,38.254638,140.835518,197.375000,0.246000,-0.130000,0.047000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295435989871722,"""1606295435.799958,38.254639,140.835517,197.373000,0.342000,-0.277000,0.048000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436092446747,"""1606295435.799958,38.254639,140.835517,197.373000,0.342000,-0.277000,0.048000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436165654131,"""1606295435.999958,38.254639,140.835516,197.398000,0.390000,-0.322000,0.020000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436274612603,"""1606295435.999958,38.254639,140.835516,197.398000,0.390000,-0.322000,0.020000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436349878059,"""1606295436.199957,38.254641,140.835515,197.347000,0.520000,-0.377000,0.060000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436462892450,"""1606295436.199957,38.254641,140.835515,197.347000,0.520000,-0.377000,0.060000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436654736382,"""1606295436.399957,38.254642,140.835514,197.309000,0.639000,-0.396000,0.083000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436685921771,"""1606295436.399957,38.254642,140.835514,197.309000,0.639000,-0.396000,0.083000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436749335861,"""1606295436.599957,38.254644,140.835513,197.327000,0.674000,-0.372000,0.049000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436859251755,"""1606295436.599957,38.254644,140.835513,197.327000,0.674000,-0.372000,0.049000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295436930924664,"""1606295436.799957,38.254645,140.835512,197.367000,0.642000,-0.383000,0.004000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295437033861602,"""1606295436.799957,38.254645,140.835512,197.367000,0.642000,-0.383000,0.004000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295437117297185,"""1606295436.999957,38.254646,140.835510,197.304000,0.691000,-0.545000,0.074000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295437254569392,"""1606295436.999957,38.254646,140.835510,197.304000,0.691000,-0.545000,0.074000,6.816000,6.816000,9.696000,2,1,1,0"""
1606295437325558784,"""1606295437.199957,38.254647,140.835509,197.356000,0.676000,-0.605000,0.023000,6.816000,6.816000,9.680000,2,1,1,0"""
1606295437432347434,"""1606295437.199957,38.254647,140.835509,197.356000,0.676000,-0.605000,0.023000,6.816000,6.816000,9.680000,2,1,1,0"""
1606295437535287656,"""1606295437.399957,38.254648,140.835507,197.415000,0.692000,-0.628000,-0.029000,6.816000,6.816000,9.680000,2,1,1,0"""
1606295437624901544,"""1606295437.399957,38.254648,140.835507,197.415000,0.692000,-0.628000,-0.029000,6.816000,6.816000,9.680000,2,1,1,0"""
1606295437815245060,"""1606295437.599957,38.254650,140.835506,197.355000,0.804000,-0.658000,0.034000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295437910775075,"""1606295437.599957,38.254650,140.835506,197.355000,0.804000,-0.658000,0.034000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438111265028,"""1606295437.799957,38.254652,140.835505,197.349000,0.884000,-0.524000,0.017000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438141080774,"""1606295437.799957,38.254652,140.835505,197.349000,0.884000,-0.524000,0.017000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438181867454,"""1606295437.999957,38.254653,140.835503,197.397000,0.861000,-0.569000,-0.026000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438235647674,"""1606295437.999957,38.254653,140.835503,197.397000,0.861000,-0.569000,-0.026000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438320353493,"""1606295438.199957,38.254655,140.835502,197.337000,0.874000,-0.663000,0.037000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438435294096,"""1606295438.199957,38.254655,140.835502,197.337000,0.874000,-0.663000,0.037000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438520522176,"""1606295438.399957,38.254656,140.835500,197.362000,0.831000,-0.723000,0.013000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438631763741,"""1606295438.399957,38.254656,140.835500,197.362000,0.831000,-0.723000,0.013000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438725245776,"""1606295438.599957,38.254658,140.835498,197.416000,0.829000,-0.676000,-0.040000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438832400166,"""1606295438.599957,38.254658,140.835498,197.416000,0.829000,-0.676000,-0.040000,6.800000,6.800000,9.664001,2,1,1,0"""
1606295438918840656,"""1606295438.799957,38.254660,140.835496,197.349000,0.891000,-0.749000,0.028000,6.784000,6.784000,9.648001,2,1,1,0"""
1606295439029495280,"""1606295438.899957,38.254661,140.835496,197.334000,0.926000,-0.746000,0.037000,6.768000,6.768000,9.632001,2,1,1,0"""
1606295439117538763,"""1606295438.899957,38.254661,140.835496,197.334000,0.926000,-0.746000,0.037000,6.768000,6.768000,9.632001,2,1,1,0"""
1606295439225538285,"""1606295439.99957,38.254662,140.835494,197.356000,0.919000,-0.642000,-0.002000,6.768000,6.768000,9.632001,2,1,1,0"""
1606295439328722086,"""1606295439.99957,38.254662,140.835494,197.356000,0.919000,-0.642000,-0.002000,6.768000,6.768000,9.632001,2,1,1,0"""
1606295439425805086,"""1606295439.299957,38.254664,140.835493,197.402000,0.885000,-0.608000,-0.045000,6.768000,6.768000,9.632001,2,1,1,0"""
1606295439518141886,"""1606295439.299957,38.254664,140.835493,197.402000,0.885000,-0.608000,-0.045000,6.768000,6.768000,9.632001,2,1,1,0"""
1606295439623889946,"""1606295439.499957,38.254665,140.835491,197.362000,0.851000,-0.725000,0.006000,6.768000,6.768000,9.632001,2,1,1,0"""
1606295439727707406,"""1606295439.499957,38.254665,140.835491,197.362000,0.851000,-0.725000,0.006000,6.768000,6.768000,9.632001,2,1,1,0"""
1606295439851202398,"""1606295439.699956,38.254667,140.835489,197.405000,0.804000,-0.698000,-0.036000,6.768000,6.768000,9.648001,2,1,1,0"""
1606295439926707038,"""1606295439.699956,38.254667,140.835489,197.405000,0.804000,-0.698000,-0.036000,6.768000,6.768000,9.648001,2,1,1,0"""
1606295440126571252,"""1606295439.899956,38.254668,140.835488,197.444000,0.808000,-0.661000,-0.067000,6.768000,6.768000,9.648001,2,1,1,0"""
1606295440158358808,"""1606295439.899956,38.254668,140.835488,197.444000,0.808000,-0.661000,-0.067000,6.768000,6.768000,9.648001,2,1,1,0"""
1606295440234799138,"""1606295440.99956,38.254670,140.835487,197.406000,0.863000,-0.685000,-0.025000,6.768000,6.768000,9.648001,2,1,1,0"""
1606295440321434532,"""1606295440.99956,38.254670,140.835487,197.406000,0.863000,-0.685000,-0.025000,6.768000,6.768000,9.648001,2,1,1,0"""
1606295440418426969,"""1606295440.299956,38.254672,140.835485,197.444000,0.937000,-0.629000,-0.061000,6.768000,6.768000,9.648001,2,1,1,0"""
1606295440520374217,"""1606295440.299956,38.254672,140.835485,197.444000,0.937000,-0.629000,-0.061000,6.768000,6.768000,9.648001,2,1,1,0"""
